"","Chromosome","Start","End","Feature","203219650162_R08C01","203219650188_R08C01","203219750019_R05C01","203219750053_R05C01","203219760009_R08C01","203220070150_R02C01","203225140266_R03C01","203257030015_R06C01","203257030060_R08C01"
"chr5-090","chr5",91686129,92000000,"chr5-090",-0.303,-0.077,-0.175,-0.032,0.021,0.001,-0.272,-0.092,0.005
"chr5-091","chr5",92000001,93000000,"chr5-091",0.017,-0.042,0.02,0.034,-0.013,-0.006,0.038,0.025,0.04
"chr5-092","chr5",93000001,94000000,"chr5-092",-0.14,-0.152,-0.219,-0.11,-0.053,-0.034,-0.102,-0.058,-0.038
"chr5-093","chr5",94000001,95000000,"chr5-093",-0.196,-0.152,-0.113,-0.151,-0.041,-0.024,-0.161,-0.122,-0.068
"chr5-094","chr5",95000001,96000000,"chr5-094",-0.172,-0.083,-0.13,-0.091,-0.024,-0.038,-0.081,-0.113,-0.046
"chr5-095","chr5",96000001,97000000,"chr5-095",-0.108,-0.078,-0.156,-0.047,-0.018,0.002,-0.087,0.009,0.005
"chr5-096","chr5",97000001,98000000,"chr5-096",-0.441,-0.161,-0.206,-0.26,-0.111,-0.13,-0.41,-0.244,-0.101
"chr5-097","chr5",98000001,99000000,"chr5-097",0.032,-0.059,0.034,0.025,-0.016,0.006,-0.047,0.029,-0.005
"chr5-098","chr5",99000001,100000000,"chr5-098",-0.17,-0.161,-0.049,-0.052,-0.088,-0.063,-0.329,-0.108,0.016
"chr5-099","chr5",100000001,101000000,"chr5-099",-0.111,-0.132,-0.21,-0.162,-0.084,-0.082,-0.143,-0.152,-0.077
"chr5-100","chr5",101000001,102000000,"chr5-100",-0.015,-0.015,0.012,-0.018,-0.049,-0.022,-0.028,-0.016,-0.005
"chr5-101","chr5",102000001,103000000,"chr5-101",-0.113,-0.124,-0.18,-0.135,-0.045,-0.043,-0.097,-0.083,-0.039
"chr5-102","chr5",103000001,104000000,"chr5-102",-0.361,-0.196,-0.13,-0.166,-0.083,-0.089,-0.461,-0.167,-0.034
"chr5-103","chr5",104000001,105000000,"chr5-103",-0.402,-0.11,-0.194,-0.11,-0.04,-0.074,-0.229,-0.126,-0.037
"chr5-104","chr5",105000001,106000000,"chr5-104",-0.283,-0.06,-0.101,-0.219,-0.031,-0.013,-0.259,-0.034,0.08
"chr5-105","chr5",106000001,107000000,"chr5-105",-0.372,-0.128,-0.252,-0.24,-0.092,-0.071,-0.338,-0.19,-0.075
"chr5-106","chr5",107000001,108000000,"chr5-106",-0.044,0.015,0.094,0.099,0.029,0.002,0.032,0.035,0.085
"chr5-107","chr5",108000001,109000000,"chr5-107",-0.028,-0.013,-0.01,0.01,0.029,0.004,-0.068,-0.004,0.037
"chr5-108","chr5",109000001,110000000,"chr5-108",-0.237,-0.145,-0.091,-0.027,-0.015,-0.015,-0.141,-0.063,-0.003
"chr5-109","chr5",110000001,111000000,"chr5-109",-0.167,-0.105,-0.185,-0.094,-0.077,-0.047,-0.139,-0.151,-0.069
"chr5-110","chr5",111000001,112000000,"chr5-110",-0.133,-0.077,-0.159,-0.112,-0.02,-0.033,-0.144,-0.132,-0.073
"chr5-111","chr5",112000001,113000000,"chr5-111",-0.066,-0.021,-0.07,-0.02,-0.012,-0.016,-0.027,0.006,-0.022
"chr5-112","chr5",113000001,114000000,"chr5-112",-0.013,-0.156,-0.146,-0.049,-0.073,-0.011,-0.058,-0.017,-0.048
"chr5-113","chr5",114000001,115000000,"chr5-113",0.019,-0.033,-0.019,0.01,-0.006,0.036,0.036,0.054,0.025
"chr5-114","chr5",115000001,116000000,"chr5-114",-0.031,-0.054,-0.071,-0.05,-0.03,0.007,-0.05,-0.032,-0.02
"chr5-115","chr5",116000001,117000000,"chr5-115",-0.382,-0.121,-0.228,-0.19,-0.076,-0.072,-0.271,-0.201,-0.145
"chr5-116","chr5",117000001,118000000,"chr5-116",-0.444,-0.138,-0.211,-0.144,-0.092,-0.022,-0.316,-0.219,-0.064
"chr5-117","chr5",118000001,119000000,"chr5-117",0.005,-0.011,-0.012,-0.033,0.001,0.008,-0.071,-0.008,0.003
"chr5-118","chr5",119000001,120000000,"chr5-118",-0.132,-0.103,-0.139,-0.115,-0.038,-0.05,-0.197,-0.029,-0.056
"chr5-119","chr5",120000001,121000000,"chr5-119",-0.294,-0.127,0.023,-0.109,-0.036,-0.069,-0.314,-0.153,-0.03
"chr5-120","chr5",121000001,122000000,"chr5-120",0.004,-0.015,-0.033,0.01,-0.023,-0.041,-0.115,0.007,0.006
"chr5-121","chr5",122000001,123000000,"chr5-121",0.061,-0.01,0.088,0.075,0.003,0.035,-0.018,0.086,0.033
"chr5-122","chr5",123000001,124000000,"chr5-122",-0.271,-0.1,-0.29,-0.177,-0.021,-0.024,-0.29,-0.181,-0.027
"chr5-123","chr5",124000001,125000000,"chr5-123",-0.172,-0.015,-0.03,-0.038,-0.029,0.014,-0.116,-0.023,0.042
"chr5-124","chr5",125000001,126000000,"chr5-124",-0.189,0.032,-0.046,-0.059,0.022,-0.011,-0.165,-0.046,-0.013
"chr5-125","chr5",126000001,127000000,"chr5-125",-0.179,-0.012,-0.067,-0.025,-0.02,0.008,-0.04,-0.058,-0.001
"chr5-126","chr5",127000001,128000000,"chr5-126",-0.084,-0.05,-0.029,-0.062,-0.039,-0.021,-0.116,-0.019,-0.038
"chr5-127","chr5",128000001,129000000,"chr5-127",0.061,-0.102,0.097,0.085,-0.043,-0.019,-0.054,0.027,0.04
"chr5-128","chr5",129000001,130000000,"chr5-128",-0.26,-0.1,-0.223,-0.152,0.017,-0.052,-0.158,-0.083,0.008
"chr5-129","chr5",130000001,131000000,"chr5-129",-0.01,0.054,0.029,0.101,0.041,0.031,-0.014,0.1,0.068
"chr5-130","chr5",131000001,132000000,"chr5-130",0.105,-0.054,-0.085,-0.009,-0.017,-0.002,0.157,0.018,-0.034
"chr5-131","chr5",132000001,133000000,"chr5-131",0.093,0.02,0.064,0.013,0.034,0.018,0.144,0.057,-0.015
"chr5-132","chr5",133000001,134000000,"chr5-132",0.183,0.068,0.101,0.081,0.059,0.071,0.223,0.144,0.05
"chr5-133","chr5",134000001,135000000,"chr5-133",0.125,-0.016,0.041,0.01,0.003,0.014,0.106,0.031,-0.03
"chr5-134","chr5",135000001,136000000,"chr5-134",-0.031,-0.069,-0.076,-0.068,-0.03,-0.05,0.048,-0.073,-0.105
"chr5-135","chr5",136000001,137000000,"chr5-135",-0.319,-0.116,-0.255,-0.138,-0.063,-0.088,-0.159,-0.215,-0.088
"chr5-136","chr5",137000001,138000000,"chr5-136",0.161,0.089,0.113,0.13,0.092,0.059,0.143,0.155,0.072
"chr5-137","chr5",138000001,138787073,"chr5-137",0.172,0.056,0.12,0.083,0.062,0.069,0.135,0.103,0.022
"chr5-138","chr5",138837074,139000000,"chr5-138",0.25,0.152,0.281,0.172,0.115,0.068,0.198,0.208,0.065
"chr5-139","chr5",139000001,140000000,"chr5-139",0.218,-0.015,0.058,0.073,0.02,0.027,0.217,0.114,0.009
"chr5-140","chr5",140000001,141000000,"chr5-140",0.066,-0.059,0.006,0.034,-0.01,0.004,0.047,0.045,0.017
"chr5-141","chr5",141000001,142000000,"chr5-141",0.053,0.015,0.048,0.003,0.029,-0.001,0.143,0.039,0.004
"chr5-142","chr5",142000001,143000000,"chr5-142",-0.118,-0.022,-0.101,-0.076,-0.018,-0.01,-0.01,-0.063,-0.036
"chr5-143","chr5",143000001,144000000,"chr5-143",-0.31,-0.057,-0.184,-0.196,-0.035,-0.098,-0.165,-0.189,-0.066
"chr5-144","chr5",144000001,145000000,"chr5-144",-0.557,-0.259,-0.395,-0.348,-0.119,-0.137,-0.513,-0.363,-0.242
"chr5-145","chr5",145000001,146000000,"chr5-145",-0.011,0.001,0.019,-0.011,0.002,0.004,-0.047,0.01,-0.021
"chr5-146","chr5",146000001,147000000,"chr5-146",-0.087,-0.049,-0.105,-0.026,-0.042,-0.042,-0.041,-0.047,-0.035
"chr5-147","chr5",147000001,148000000,"chr5-147",-0.29,-0.079,-0.172,-0.197,-0.048,-0.081,-0.262,-0.175,-0.082
"chr5-148","chr5",148000001,149000000,"chr5-148",0.113,-0.016,-0.032,0.013,-0.002,-0.025,0.128,-0.027,-0.034
"chr5-149","chr5",149000001,150000000,"chr5-149",0.133,0.021,0.011,0.04,0.03,-0.011,0.209,0.036,-0.04
"chr5-150","chr5",150000001,151000000,"chr5-150",0.108,0.006,0.027,0.033,0.033,-0.019,0.141,0.038,-0.02
"chr5-151","chr5",151000001,152000000,"chr5-151",0.059,0.022,0.026,-0.012,0.017,0.011,0.091,-0.006,-0.044
"chr5-152","chr5",152000001,153000000,"chr5-152",-0.235,0.023,-0.113,-0.143,-0.096,-0.123,-0.154,-0.251,-0.105
"chr5-153","chr5",153000001,154000000,"chr5-153",-0.022,-0.003,-0.065,-0.029,-0.02,-0.048,0.012,-0.008,-0.038
"chr5-154","chr5",154000001,155000000,"chr5-154",0.107,0.077,0.131,0.07,0.045,0.017,0.089,0.071,0.019
"chr5-155","chr5",155000001,155138727,"chr5-155",0.088,-0.046,-0.006,-0.058,-0.064,-0.116,0.09,-0.03,-0.061
"chr5-156","chr5",155188728,156000000,"chr5-156",-0.233,-0.063,-0.253,-0.167,-0.119,-0.125,-0.245,-0.185,-0.096
"chr5-157","chr5",156000001,157000000,"chr5-157",-0.149,0.025,-0.043,-0.034,0.042,0.008,-0.06,-0.031,-0.015
"chr5-158","chr5",157000001,158000000,"chr5-158",0.071,0.053,0.172,0.128,0.042,0.019,0.088,0.105,0.059
"chr5-159","chr5",158000001,159000000,"chr5-159",-0.07,0,0.001,-0.049,0.006,-0.002,-0.032,-0.028,0.002
"chr5-160","chr5",159000001,160000000,"chr5-160",0.041,0.066,0.119,0.066,0.069,0.013,0.06,0.073,0.054
"chr5-161","chr5",160000001,161000000,"chr5-161",-0.317,-0.115,-0.229,-0.186,-0.047,-0.063,-0.259,-0.197,-0.153
"chr5-162","chr5",161000001,162000000,"chr5-162",-0.237,-0.092,-0.236,-0.25,-0.073,-0.141,-0.267,-0.189,-0.145
"chr5-163","chr5",162000001,163000000,"chr5-163",0.085,-0.081,-0.194,-0.022,0.037,0.009,-0.021,-0.034,-0.046
"chr5-164","chr5",163000001,164000000,"chr5-164",-0.322,-0.179,-0.28,-0.336,-0.126,-0.129,-0.313,-0.263,-0.174
"chr5-165","chr5",164000001,165000000,"chr5-165",-0.062,-0.006,-0.119,-0.202,-0.027,-0.031,-0.172,-0.213,0.006
"chr5-166","chr5",165000001,166000000,"chr5-166",-0.179,-0.034,-0.183,-0.107,-0.027,-0.031,-0.252,-0.113,-0.056
"chr5-167","chr5",166000001,167000000,"chr5-167",-0.052,-0.007,-0.025,-0.07,-0.025,-0.028,-0.121,-0.107,-0.055
"chr5-168","chr5",167000001,168000000,"chr5-168",-0.055,0.013,-0.059,-0.051,0.008,-0.021,-0.084,-0.045,-0.032
"chr5-169","chr5",168000001,169000000,"chr5-169",-0.108,-0.006,-0.046,-0.051,0.004,-0.062,-0.038,-0.094,-0.059
"chr5-170","chr5",169000001,170000000,"chr5-170",-0.104,-0.008,-0.084,-0.103,-0.012,-0.029,0.013,-0.12,-0.056
"chr5-171","chr5",170000001,171000000,"chr5-171",0.089,-0.042,-0.02,-0.02,0,0.029,0.103,0.055,-0.064
"chr5-172","chr5",171000001,172000000,"chr5-172",0.088,0.083,0.133,0.095,0.069,0.029,0.17,0.089,0.045
"chr5-173","chr5",172000001,173000000,"chr5-173",0.211,0.052,0.136,0.094,0.054,0.051,0.243,0.106,0.04
"chr5-174","chr5",173000001,174000000,"chr5-174",-0.074,-0.003,-0.075,-0.063,0.009,-0.015,0.039,-0.029,-0.035
"chr5-175","chr5",174000001,175000000,"chr5-175",-0.02,0.038,0.021,-0.042,0.011,0.022,-0.005,-0.008,0.023
"chr5-176","chr5",175000001,176000000,"chr5-176",0.124,-0.003,0.027,-0.008,-0.009,0.015,0.105,0.064,-0.011
"chr5-177","chr5",176000001,177000000,"chr5-177",0.234,0,0.163,0.095,0.019,0.06,0.217,0.121,0.049
"chr5-178","chr5",177000001,178000000,"chr5-178",0.113,0.066,0.197,0.122,0.028,0.08,0.148,0.136,0.069
"chr5-179","chr5",178000001,179000000,"chr5-179",0.195,0.026,0.176,0.107,0.024,0.074,0.16,0.132,0.056
"chr5-180","chr5",179000001,180000000,"chr5-180",0.262,0.091,0.289,0.164,0.073,0.09,0.214,0.22,0.094
"chr5-181","chr5",180000001,180905260,"chr5-181",0.235,0.016,0.186,0.086,0.02,0.038,0.213,0.11,0.043
"chr6-001","chr6",60001,1000000,"chr6-001",0.044,-0.003,0.079,0.054,-0.028,-0.009,0.067,0.021,0.026
"chr6-002","chr6",1000001,2000000,"chr6-002",-0.01,-0.008,0.009,-0.049,-0.032,0.001,0.003,0.004,-0.019
"chr6-003","chr6",2000001,3000000,"chr6-003",0.031,0.011,0.123,0.018,0.017,-0.015,0.037,0.014,0.032
"chr6-004","chr6",3000001,4000000,"chr6-004",0.097,0.009,0.078,0.033,0.01,-0.008,0.125,0.029,-0.002
"chr6-005","chr6",4000001,5000000,"chr6-005",0.071,0.058,0.086,0.056,0.034,0.023,0.09,0.046,0.012
"chr6-006","chr6",5000001,6000000,"chr6-006",0.027,0.017,-0.007,0.014,0.017,-0.001,0.054,-0.025,0
"chr6-007","chr6",6000001,7000000,"chr6-007",-0.014,0.014,0.052,-0.038,0.002,0,0.071,-0.009,-0.022
"chr6-008","chr6",7000001,8000000,"chr6-008",0.116,0.019,0.067,0.045,0.023,0.002,0.085,0.064,0.028
"chr6-009","chr6",8000001,9000000,"chr6-009",-0.291,-0.097,-0.288,-0.195,-0.081,-0.035,-0.226,-0.154,-0.145
"chr6-010","chr6",9000001,10000000,"chr6-010",-0.335,-0.105,-0.212,-0.191,-0.088,-0.037,-0.277,-0.14,-0.012
"chr6-011","chr6",10000001,11000000,"chr6-011",0.061,0.071,0.185,0.031,0.038,0.028,0.091,0.069,0.043
"chr6-012","chr6",11000001,12000000,"chr6-012",-0.17,0,-0.069,-0.06,-0.01,-0.031,-0.071,-0.073,-0.036
"chr6-013","chr6",12000001,13000000,"chr6-013",-0.265,-0.059,-0.151,-0.155,-0.039,-0.052,-0.214,-0.152,-0.072
"chr6-014","chr6",13000001,14000000,"chr6-014",0.008,0.032,0.041,-0.018,0.029,0.008,0.013,0.013,0.029
"chr6-015","chr6",14000001,15000000,"chr6-015",-0.2,-0.006,-0.115,-0.078,-0.009,-0.033,-0.156,-0.089,-0.03
"chr6-016","chr6",15000001,16000000,"chr6-016",0.023,0.061,0.107,0.08,0.054,0.035,0.041,0.075,0.073
"chr6-017","chr6",16000001,17000000,"chr6-017",0.009,0.016,0.092,0.061,0.023,0.013,0.051,0.009,0.022
"chr6-018","chr6",17000001,18000000,"chr6-018",-0.03,0.043,0.039,0.012,0.032,0.029,-0.038,0.039,0.058
"chr6-019","chr6",18000001,19000000,"chr6-019",-0.025,0.045,0.125,0.082,-0.004,0.046,-0.067,0.034,0.047
"chr6-020","chr6",19000001,20000000,"chr6-020",-0.092,0,0.104,-0.015,-0.005,0.013,-0.08,0.096,0.066
"chr6-021","chr6",20000001,21000000,"chr6-021",-0.109,0,-0.059,-0.019,0.051,0.028,-0.101,-0.025,0.032
"chr6-022","chr6",21000001,22000000,"chr6-022",-0.11,0.071,0.027,0.03,0.051,0.048,-0.046,0.035,0.076
"chr6-023","chr6",22000001,23000000,"chr6-023",-0.161,-0.066,-0.147,-0.071,-0.042,-0.041,-0.078,-0.068,-0.015
"chr6-024","chr6",23000001,24000000,"chr6-024",-0.335,-0.118,-0.247,-0.222,-0.029,-0.098,-0.268,-0.208,-0.127
"chr6-025","chr6",24000001,25000000,"chr6-025",0.06,0.016,0.098,0.059,0.017,0.003,0.021,0.042,0.051
"chr6-026","chr6",25000001,26000000,"chr6-026",-0.14,-0.016,-0.011,-0.003,-0.017,-0.024,-0.089,-0.046,-0.013
"chr6-027","chr6",26000001,27000000,"chr6-027",0.211,-0.037,-0.014,0.039,-0.003,-0.023,0.191,0.022,-0.019
"chr6-028","chr6",27000001,28000000,"chr6-028",0.098,-0.028,-0.005,-0.02,0.009,-0.013,0.059,-0.024,-0.024
"chr6-029","chr6",28000001,29000000,"chr6-029",0.079,0.019,0.046,0.023,0.003,-0.032,0.051,0.033,0.001
"chr6-030","chr6",29000001,30000000,"chr6-030",0.163,-0.032,0.096,0.002,-0.043,-0.029,0.102,0.048,-0.042
"chr6-031","chr6",30000001,31000000,"chr6-031",0.229,0.025,0.15,0.089,0.02,0.027,0.198,0.102,0.022
"chr6-032","chr6",31000001,32000000,"chr6-032",0.28,0.041,0.219,0.133,0.026,0.032,0.254,0.132,0.033
"chr6-033","chr6",32000001,33000000,"chr6-033",0.204,-0.027,0.139,0.051,-0.021,-0.015,0.206,0.099,0.001
"chr6-034","chr6",33000001,34000000,"chr6-034",0.245,-0.012,0.083,0.054,0.01,0.016,0.234,0.089,0
"chr6-035","chr6",34000001,35000000,"chr6-035",0.15,0.058,0.177,0.091,0.045,0.06,0.176,0.134,0.049
"chr6-036","chr6",35000001,36000000,"chr6-036",0.132,0.038,-0.276,0.057,0.039,0.051,0.144,0.11,0.045
"chr6-037","chr6",36000001,37000000,"chr6-037",0.157,0.068,-0.183,0.072,0.044,0.041,0.175,0.088,0.034
"chr6-038","chr6",37000001,38000000,"chr6-038",0.117,0.032,0.088,0.06,0.02,0.027,0.16,0.063,0.035
"chr6-039","chr6",38000001,39000000,"chr6-039",-0.124,-0.01,-0.019,-0.058,0,-0.011,-0.141,-0.075,-0.019
"chr6-040","chr6",39000001,40000000,"chr6-040",-0.056,-0.047,-0.054,-0.11,-0.041,-0.035,0.037,-0.077,-0.076
"chr6-041","chr6",40000001,41000000,"chr6-041",-0.173,-0.098,-0.226,-0.193,-0.088,-0.1,-0.083,-0.202,-0.183
"chr6-042","chr6",41000001,42000000,"chr6-042",0.122,0.021,0.063,0.061,0.014,0.03,0.148,0.056,0.022
"chr6-043","chr6",42000001,43000000,"chr6-043",0.203,0.078,0.158,0.118,0.085,0.068,0.193,0.12,0.081
"chr6-044","chr6",43000001,44000000,"chr6-044",0.194,0.052,0.091,0.053,0.049,0.03,0.199,0.108,0.021
"chr6-045","chr6",44000001,45000000,"chr6-045",0.146,0.025,0.038,0.038,0.032,0.01,0.17,0.037,0.013
"chr6-046","chr6",45000001,46000000,"chr6-046",-0.1,-0.045,-0.093,-0.035,-0.026,-0.003,-0.052,-0.04,0.028
"chr6-047","chr6",46000001,47000000,"chr6-047",-0.235,-0.098,-0.154,-0.116,-0.06,-0.07,-0.172,-0.15,-0.084
"chr6-048","chr6",47000001,48000000,"chr6-048",-0.252,-0.082,-0.188,-0.157,-0.076,-0.068,-0.232,-0.166,-0.105
"chr6-049","chr6",48000001,49000000,"chr6-049",-0.057,-0.077,0.023,-0.023,-0.089,-0.04,-0.049,-0.067,0
"chr6-050","chr6",49000001,50000000,"chr6-050",-0.206,-0.054,0.042,0.029,-0.038,-0.047,-0.197,-0.058,0.026
"chr6-051","chr6",50000001,51000000,"chr6-051",-0.133,-0.112,-0.108,-0.125,-0.138,-0.056,-0.013,-0.081,-0.039
"chr6-052","chr6",51000001,52000000,"chr6-052",-0.625,-0.17,-0.466,-0.404,-0.122,-0.132,-0.392,-0.331,-0.154
"chr6-053","chr6",52000001,53000000,"chr6-053",-0.064,-0.016,-0.059,-0.056,0.008,-0.021,-0.01,-0.011,-0.012
"chr6-054","chr6",53000001,54000000,"chr6-054",-0.085,-0.047,-0.066,-0.064,-0.019,-0.015,-0.161,-0.052,0.005
"chr6-055","chr6",54000001,55000000,"chr6-055",-0.258,-0.115,-0.342,-0.177,-0.099,-0.076,-0.275,-0.169,-0.089
"chr6-056","chr6",55000001,56000000,"chr6-056",-0.054,-0.113,-0.058,-0.065,0.012,-0.057,-0.206,-0.082,0.046
"chr6-057","chr6",56000001,57000000,"chr6-057",-0.093,-0.071,-0.07,-0.088,-0.036,-0.032,-0.04,-0.068,-0.012
"chr6-058","chr6",57000001,58087659,"chr6-058",0.059,-0.039,0.076,0.048,0.023,-0.036,0.003,0.073,0.069
"chr6-059","chr6",58137660,58780166,"chr6-059",-0.042,-0.054,0.183,0.047,0.023,-0.08,-0.225,-0.045,0.094
"chr6-060","chr6",62178590,63000000,"chr6-060",0.052,-0.042,0.095,0.033,0.004,-0.049,0.13,0.059,0
"chr6-061","chr6",63000001,64000000,"chr6-061",-0.129,-0.078,0.085,0.021,-0.051,-0.051,-0.07,-0.043,0.023
"chr6-062","chr6",64000001,65000000,"chr6-062",-0.09,-0.07,-0.097,-0.067,0.016,0.007,-0.164,-0.044,0.012
"chr6-063","chr6",65000001,66000000,"chr6-063",-0.302,-0.108,-0.12,-0.092,-0.028,-0.002,-0.235,-0.079,0.037
"chr6-064","chr6",66000001,67000000,"chr6-064",-0.179,-0.079,0.017,-0.065,-0.111,-0.062,-0.207,-0.053,-0.065
"chr6-065","chr6",67000001,68000000,"chr6-065",-0.424,-0.059,-0.183,-0.1,-0.094,-0.078,-0.317,-0.179,-0.148
"chr6-066","chr6",68000001,69000000,"chr6-066",0.049,-0.104,0.271,0.093,-0.025,-0.071,-0.117,-0.004,0.042
"chr6-067","chr6",69000001,70000000,"chr6-067",-0.212,-0.082,-0.22,-0.139,-0.008,-0.052,-0.191,-0.078,-0.068
"chr6-068","chr6",70000001,71000000,"chr6-068",-0.109,-0.104,-0.012,-0.107,-0.075,-0.05,-0.093,-0.088,-0.075
"chr6-069","chr6",71000001,72000000,"chr6-069",-0.006,-0.08,0.036,-0.001,0.025,0.025,-0.095,0.006,-0.018
"chr6-070","chr6",72000001,73000000,"chr6-070",-0.154,-0.077,0.003,-0.016,-0.021,0.002,-0.062,0.001,0.015
"chr6-071","chr6",73000001,74000000,"chr6-071",-0.08,-0.038,-0.032,-0.062,-0.036,-0.049,-0.177,-0.071,-0.034
"chr6-072","chr6",74000001,75000000,"chr6-072",0.236,0.169,0.368,0.198,0.104,0.111,0.191,0.203,0.147
"chr6-073","chr6",75000001,76000000,"chr6-073",-0.018,-0.115,-0.087,-0.073,-0.043,-0.058,-0.043,-0.069,-0.019
"chr6-074","chr6",76000001,77000000,"chr6-074",-0.139,-0.083,-0.122,-0.073,0,-0.03,-0.133,-0.06,0.034
"chr6-075","chr6",77000001,78000000,"chr6-075",-0.447,-0.139,-0.371,-0.251,-0.11,-0.066,-0.44,-0.242,-0.12
"chr6-076","chr6",78000001,79000000,"chr6-076",-0.127,-0.178,-0.157,-0.248,-0.132,-0.116,-0.038,-0.098,-0.089
"chr6-077","chr6",79000001,80000000,"chr6-077",0.016,-0.043,-0.049,-0.043,0.012,0.023,-0.096,0.003,0.011
"chr6-078","chr6",80000001,81000000,"chr6-078",-0.123,-0.093,-0.101,-0.097,-0.045,-0.039,-0.076,-0.025,-0.027
"chr6-079","chr6",81000001,82000000,"chr6-079",-0.261,-0.172,-0.191,-0.157,-0.044,-0.042,-0.309,-0.118,0.023
"chr6-080","chr6",82000001,83000000,"chr6-080",-0.259,-0.15,-0.283,-0.141,-0.032,-0.011,-0.134,-0.107,-0.052
"chr6-081","chr6",83000001,84000000,"chr6-081",0.088,-0.047,0.011,-0.004,-0.009,0.029,-0.018,0.068,0.037
"chr6-082","chr6",84000001,85000000,"chr6-082",0.039,-0.071,0.046,-0.01,-0.008,-0.009,-0.046,0.006,-0.015
"chr6-083","chr6",85000001,86000000,"chr6-083",-0.091,-0.084,-0.012,-0.054,-0.022,-0.006,-0.011,-0.102,-0.013
"chr6-084","chr6",86000001,87000000,"chr6-084",0.122,0.01,0.096,0.106,0.058,0.047,0.12,0.124,0.081
"chr6-085","chr6",87000001,88000000,"chr6-085",-0.045,-0.065,0.044,0.011,-0.024,-0.032,-0.097,0.031,0.006
"chr6-086","chr6",88000001,89000000,"chr6-086",-0.221,-0.06,-0.033,-0.096,-0.018,-0.019,-0.177,-0.062,-0.04
"chr6-087","chr6",89000001,90000000,"chr6-087",-0.015,-0.011,0.009,0.036,0.029,0.025,-0.037,0.007,0.016
"chr6-088","chr6",90000001,91000000,"chr6-088",-0.015,0.031,0.045,0.014,0.016,-0.013,0.052,0.002,0.013
"chr6-089","chr6",91000001,92000000,"chr6-089",-0.025,-0.059,-0.136,-0.072,-0.022,-0.034,-0.049,-0.032,0.024
"chr6-090","chr6",92000001,93000000,"chr6-090",-0.12,-0.082,-0.008,-0.059,-0.064,-0.026,-0.352,-0.028,0.005
"chr6-091","chr6",93000001,94000000,"chr6-091",-0.172,-0.113,0.043,-0.035,0.019,0.022,-0.269,-0.043,0.083
"chr6-092","chr6",94000001,95680543,"chr6-092",-0.199,-0.161,-0.159,-0.059,-0.068,-0.035,-0.085,-0.113,-0.094
"chr6-093","chr6",95830544,97000000,"chr6-093",-0.105,-0.1,-0.102,-0.125,-0.035,-0.028,-0.152,-0.021,-0.059
"chr6-094","chr6",97000001,98000000,"chr6-094",-0.213,-0.124,-0.224,-0.177,-0.083,-0.078,-0.169,-0.106,-0.068
"chr6-095","chr6",98000001,99000000,"chr6-095",-0.448,-0.215,-0.408,-0.295,-0.124,-0.026,-0.301,-0.293,-0.106
"chr6-096","chr6",99000001,100000000,"chr6-096",0.151,-0.039,-0.002,-0.003,-0.02,-0.004,0.064,0.022,0
"chr6-097","chr6",100000001,101000000,"chr6-097",0.095,-0.104,-0.069,-0.119,-0.058,-0.03,-0.024,-0.102,-0.06
"chr6-098","chr6",101000001,102000000,"chr6-098",-0.154,-0.095,-0.116,-0.148,-0.07,-0.093,-0.177,-0.129,-0.087
"chr6-099","chr6",102000001,103000000,"chr6-099",-0.567,-0.182,-0.276,-0.234,-0.121,-0.164,-0.407,-0.275,-0.185
"chr6-100","chr6",103000001,104000000,"chr6-100",0.032,-0.066,0.123,-0.048,-0.041,-0.037,0.117,-0.069,-0.017
"chr6-101","chr6",104000001,105000000,"chr6-101",-0.355,-0.18,-0.256,-0.244,-0.097,-0.056,-0.345,-0.245,-0.102
"chr6-102","chr6",105000001,106000000,"chr6-102",-0.133,-0.027,0.034,-0.005,0.016,-0.028,-0.109,-0.025,0.051
"chr6-103","chr6",106000001,107000000,"chr6-103",-0.125,0.004,-0.043,-0.038,-0.016,-0.005,-0.032,-0.062,-0.015
"chr6-104","chr6",107000001,108000000,"chr6-104",-0.043,0.051,0.06,-0.002,0.051,0.009,-0.021,0.047,0.039
"chr6-105","chr6",108000001,109000000,"chr6-105",0.08,0.036,0.168,0.029,0.029,0.04,0.061,0.058,0.038
"chr6-106","chr6",109000001,110000000,"chr6-106",-0.022,-0.02,-0.012,0.012,0.019,0.01,0.082,-0.001,-0.021
"chr6-107","chr6",110000001,111000000,"chr6-107",0.009,-0.004,0,-0.019,-0.039,-0.031,-0.013,-0.032,-0.044
"chr6-108","chr6",111000001,112000000,"chr6-108",0.182,0.054,0.079,0.12,0.05,0.056,0.147,0.13,0.05
"chr6-109","chr6",112000001,113000000,"chr6-109",-0.064,0.002,-0.129,-0.027,-0.001,-0.024,0.05,-0.077,0.02
"chr6-110","chr6",113000001,114000000,"chr6-110",-0.373,-0.089,-0.366,-0.242,-0.096,-0.106,-0.345,-0.199,-0.097
"chr6-111","chr6",114000001,115000000,"chr6-111",-0.115,-0.052,-0.056,-0.074,-0.008,-0.004,-0.086,-0.02,0.041
"chr6-112","chr6",115000001,116000000,"chr6-112",-0.274,-0.131,0.071,-0.142,-0.104,-0.124,-0.321,-0.111,-0.083
"chr6-113","chr6",116000001,117000000,"chr6-113",-0.06,-0.08,-0.121,-0.078,-0.029,-0.061,-0.116,-0.046,-0.005
"chr6-114","chr6",117000001,118000000,"chr6-114",0.009,-0.028,0.037,0.012,-0.026,-0.006,0.002,0.004,0.008
