"","Chromosome","Start","End","Feature","203219650162_R08C01","203219650188_R08C01","203219750019_R05C01","203219750053_R05C01","203219760009_R08C01","203220070150_R02C01","203225140266_R03C01","203257030015_R06C01","203257030060_R08C01"
"chr1-1917","chr1",236400001,236550000,"chr1-1917",0.056,0.007,0.098,0.034,0.032,0.057,-0.104,0.145,0.016
"chr1-1918","chr1",236550001,236625000,"chr1-1918",-0.112,0.123,0.298,0.149,0.113,0.138,-0.107,0.134,0.134
"chr1-1919","chr1",236625001,236700000,"chr1-1919",-0.091,0.04,0.058,-0.038,0.028,0.065,-0.158,-0.056,0.027
"chr1-1920","chr1",236700001,236775000,"chr1-1920",-0.033,-0.004,-0.235,-0.078,-0.036,-0.064,-0.089,-0.009,-0.016
"chr1-1921","chr1",236775001,236850000,"chr1-1921",0.375,0.062,0.464,0.328,0.038,0.129,-0.114,0.196,0.12
"chr1-1922","chr1",236850001,236925000,"chr1-1922",-0.15,0.026,0.171,-0.05,-0.013,-0.033,-0.191,-0.108,0
"chr1-1923","chr1",236925001,237000000,"chr1-1923",0.185,-0.027,-0.005,0.091,0.017,0.003,-0.05,0.118,0.057
"chr1-1924","chr1",237000001,237150000,"chr1-1924",0.032,0.012,0.143,-0.055,-0.031,-0.002,-0.106,-0.054,-0.059
"chr1-1925","chr1",237150001,237225000,"chr1-1925",-0.108,0.009,-0.15,-0.114,-0.041,0.069,-0.177,-0.063,-0.057
"chr1-1926","chr1",237225001,237450000,"chr1-1926",-0.138,0.009,-0.011,-0.063,-0.035,-0.071,-0.225,-0.033,-0.038
"chr1-1927","chr1",237450001,237825000,"chr1-1927",-0.076,0.023,0.197,0.06,0.001,-0.058,-0.2,0.009,0.121
"chr1-1928","chr1",237825001,237975000,"chr1-1928",-0.066,0.008,0.129,0.032,0.052,-0.01,-0.134,-0.024,0.105
"chr1-1929","chr1",237975001,238050000,"chr1-1929",-0.493,-0.051,-0.386,-0.313,-0.042,-0.049,-0.408,-0.308,-0.213
"chr1-1930","chr1",238050001,238425000,"chr1-1930",-0.623,-0.196,-0.521,-0.475,-0.173,-0.175,-0.463,-0.425,-0.233
"chr1-1931","chr1",238425001,238650000,"chr1-1931",-0.268,0.004,0.068,-0.12,-0.039,0.003,-0.378,-0.064,0.034
"chr1-1932","chr1",238650001,239100000,"chr1-1932",-0.509,-0.208,-0.187,-0.3,-0.138,-0.175,-0.48,-0.291,-0.089
"chr1-1933","chr1",239100001,239475000,"chr1-1933",-0.493,-0.175,-0.152,-0.183,-0.101,-0.096,-0.283,-0.294,-0.208
"chr1-1934","chr1",239475001,239625000,"chr1-1934",0.251,0.087,0.388,0.298,-0.012,0.079,0.089,0.076,0.074
"chr1-1935","chr1",239625001,239925000,"chr1-1935",-0.286,-0.155,-0.249,-0.173,-0.141,-0.166,-0.424,-0.186,-0.019
"chr1-1936","chr1",239925001,240000000,"chr1-1936",-0.072,0.002,0.226,-0.028,0.094,-0.011,-0.162,-0.07,0.104
"chr1-1937","chr1",240000001,240075000,"chr1-1937",-0.081,-0.023,0.098,-0.096,-0.014,0.005,-0.192,-0.046,-0.01
"chr1-1938","chr1",240075001,240225000,"chr1-1938",-0.275,-0.08,-0.1,-0.112,0.031,-0.051,-0.248,-0.025,0.012
"chr1-1939","chr1",240225001,240300000,"chr1-1939",0.017,0.052,0.223,-0.132,0.028,0.042,-0.095,0.032,0.043
"chr1-1940","chr1",240300001,240450000,"chr1-1940",-0.161,0.056,0.076,0.106,0.026,0.045,-0.129,0.107,0.12
"chr1-1941","chr1",240450001,240525000,"chr1-1941",-0.277,-0.053,-0.221,-0.006,0.011,-0.013,-0.138,-0.083,0.07
"chr1-1942","chr1",240525001,240600000,"chr1-1942",-0.492,-0.061,-0.451,-0.314,-0.084,-0.154,-0.334,-0.137,0.004
"chr1-1943","chr1",240600001,240750000,"chr1-1943",-0.382,0.012,-0.096,-0.119,0.01,-0.033,-0.244,-0.134,0.007
"chr1-1944","chr1",240750001,240825000,"chr1-1944",-0.176,0.093,-0.043,-0.044,0.054,0.017,-0.125,-0.037,-0.02
"chr1-1945","chr1",240825001,240975000,"chr1-1945",-0.256,0.103,0.021,-0.208,0.077,0.01,-0.289,0.02,-0.006
"chr1-1946","chr1",240975001,241050000,"chr1-1946",-0.128,-0.008,-0.004,-0.057,-0.056,-0.109,-0.188,-0.07,-0.004
"chr1-1947","chr1",241050001,241350000,"chr1-1947",-0.198,0.042,0.112,-0.12,0.026,0.054,-0.17,-0.036,0.007
"chr1-1948","chr1",241350001,241500000,"chr1-1948",-0.384,-0.045,-0.262,-0.372,-0.098,-0.092,-0.319,-0.147,-0.072
"chr1-1949","chr1",241500001,241575000,"chr1-1949",0.027,0.056,0.049,0.043,-0.03,-0.055,-0.179,-0.118,-0.023
"chr1-1950","chr1",241575001,241650000,"chr1-1950",0.023,-0.127,-0.047,-0.072,0.042,0.075,0.147,-0.077,-0.005
"chr1-1951","chr1",241650001,241725000,"chr1-1951",-0.22,-0.091,-0.011,-0.033,0.051,0.07,-0.158,-0.047,0.091
"chr1-1952","chr1",241725001,241800000,"chr1-1952",-0.327,-0.142,-0.161,-0.204,-0.07,-0.048,-0.314,-0.166,-0.009
"chr1-1953","chr1",241800001,241875000,"chr1-1953",-0.111,0.078,0.079,0.006,0.069,0.058,-0.25,0.049,0.087
"chr1-1954","chr1",241875001,242025000,"chr1-1954",-0.214,-0.175,-0.349,-0.174,-0.063,0,-0.136,-0.141,-0.113
"chr1-1955","chr1",242025001,242175000,"chr1-1955",-0.201,0.164,0.209,0.005,0.072,0.028,-0.132,0.016,0.07
"chr1-1956","chr1",242175001,242325000,"chr1-1956",-0.12,0.142,0.366,-0.147,0.019,-0.041,-0.102,0.018,0.025
"chr1-1957","chr1",242325001,242400000,"chr1-1957",-0.532,-0.14,-0.195,-0.297,-0.173,-0.258,-0.559,-0.281,-0.195
"chr1-1958","chr1",242400001,242625000,"chr1-1958",-0.433,-0.041,0.136,-0.166,-0.039,-0.052,-0.334,-0.196,-0.091
"chr1-1959","chr1",242625001,242700000,"chr1-1959",0.385,0.145,0.331,0.193,0.041,0.056,0.18,0.258,0.214
"chr1-1960","chr1",242700001,243000000,"chr1-1960",-0.66,-0.05,-0.282,-0.373,-0.077,-0.025,-0.563,-0.226,-0.063
"chr1-1961","chr1",243000001,243225000,"chr1-1961",0.011,-0.018,0.259,0.13,0.007,-0.045,-0.063,0.075,-0.013
"chr1-1962","chr1",243225001,243300000,"chr1-1962",-0.15,0.046,0.198,0.096,-0.054,-0.122,-0.275,0.009,-0.109
"chr1-1963","chr1",243300001,243375000,"chr1-1963",-0.452,-0.181,-0.293,-0.288,0.032,-0.032,-0.464,-0.078,-0.009
"chr1-1964","chr1",243375001,243450000,"chr1-1964",0.147,-0.029,-0.157,0.085,0.044,0.038,0.011,0.096,0.032
"chr1-1965","chr1",243450001,243525000,"chr1-1965",-0.362,0.033,0.053,-0.093,-0.016,0.033,-0.349,0,-0.029
"chr1-1966","chr1",243525001,243600000,"chr1-1966",-0.616,-0.183,-0.449,-0.315,-0.098,-0.262,-0.293,-0.305,-0.118
"chr1-1967","chr1",243600001,243675000,"chr1-1967",0.086,0.014,0.174,0.073,-0.006,0.039,0.052,0.028,0.067
"chr1-1968","chr1",243675001,243825000,"chr1-1968",-0.187,0.001,0.136,-0.054,-0.017,0.006,-0.425,0.012,0.064
"chr1-1969","chr1",243825001,243975000,"chr1-1969",-0.357,-0.031,-0.105,0.108,0.028,0.033,-0.115,0.053,0.138
"chr1-1970","chr1",243975001,244050000,"chr1-1970",0.409,0.152,0.549,0.378,0.124,0.115,0.412,0.392,0.328
"chr1-1971","chr1",244050001,244200000,"chr1-1971",-0.205,-0.053,-0.082,-0.072,-0.043,-0.113,-0.171,-0.11,-0.109
"chr1-1972","chr1",244200001,244275000,"chr1-1972",-0.045,-0.005,0.054,-0.048,-0.058,-0.041,-0.164,-0.061,-0.007
"chr1-1973","chr1",244275001,244425000,"chr1-1973",-0.049,0.043,0.001,-0.027,-0.055,-0.006,-0.031,-0.015,0.003
"chr1-1974","chr1",244425001,244500000,"chr1-1974",-0.243,-0.026,0.105,0.029,-0.001,-0.121,-0.122,-0.061,-0.071
"chr1-1975","chr1",244500001,244575000,"chr1-1975",-0.218,-0.03,-0.005,-0.056,0.004,0.005,-0.155,-0.02,-0.022
"chr1-1976","chr1",244575001,244650000,"chr1-1976",0.155,0.052,0.31,0.192,0.085,0.139,0.145,0.208,0.152
"chr1-1977","chr1",244650001,244800000,"chr1-1977",-0.401,-0.039,-0.15,-0.063,-0.041,-0.059,-0.21,-0.269,-0.094
"chr1-1978","chr1",244800001,244875000,"chr1-1978",0.114,0.024,-0.103,0.075,0.04,0.039,0.079,0.055,0.105
"chr1-1979","chr1",244875001,244950000,"chr1-1979",-0.027,0.262,0.197,0.097,0.174,0.087,0.154,0.139,0.173
"chr1-1980","chr1",244950001,245025000,"chr1-1980",0.142,0.023,0.042,0.15,0.036,0.066,0.172,0.067,0.126
"chr1-1981","chr1",245025001,245100000,"chr1-1981",0.182,0.172,0.023,0.208,0.227,0.164,0.127,0.226,0.154
"chr1-1982","chr1",245100001,245175000,"chr1-1982",0.242,0.052,0.125,0.179,0.101,0.153,0.143,0.206,0.165
"chr1-1983","chr1",245175001,245250000,"chr1-1983",0.038,0.25,0.37,0.185,0.148,0.164,-0.108,0.199,0.183
"chr1-1984","chr1",245250001,245325000,"chr1-1984",-0.026,-0.077,-0.14,-0.078,0.014,0.057,0.063,-0.029,-0.075
"chr1-1985","chr1",245325001,245475000,"chr1-1985",-0.068,0.068,0.027,0.016,-0.006,0.017,-0.061,0.004,0.084
"chr1-1986","chr1",245475001,245550000,"chr1-1986",0.021,0.169,0.202,0.148,0.087,0.046,0.008,0.121,0.175
"chr1-1987","chr1",245550001,245625000,"chr1-1987",-0.642,-0.214,-0.321,-0.283,-0.028,-0.066,-0.266,-0.027,-0.138
"chr1-1988","chr1",245625001,245700000,"chr1-1988",-0.538,0.001,-0.461,-0.308,-0.109,-0.053,-0.514,-0.291,-0.125
"chr1-1989","chr1",245700001,245775000,"chr1-1989",0.034,0.06,0.187,0.107,-0.029,-0.06,-0.047,0.08,0.072
"chr1-1990","chr1",245775001,245850000,"chr1-1990",-0.089,0.008,0.133,-0.048,-0.036,-0.007,-0.079,-0.063,-0.031
"chr1-1991","chr1",245850001,245925000,"chr1-1991",-0.058,0.08,0.265,0.144,0.052,-0.086,-0.02,0.024,0.063
"chr1-1992","chr1",245925001,246000000,"chr1-1992",-0.082,0.094,0.132,-0.086,0.055,0.012,-0.124,0.037,-0.012
"chr1-1993","chr1",246000001,246075000,"chr1-1993",-0.197,-0.039,0.055,-0.078,-0.121,-0.103,-0.268,-0.154,-0.05
"chr1-1994","chr1",246075001,246150000,"chr1-1994",-0.048,0.102,-0.08,-0.13,-0.007,-0.049,-0.082,-0.199,-0.041
"chr1-1995","chr1",246150001,246225000,"chr1-1995",-0.065,-0.009,-0.305,-0.13,0.017,-0.011,-0.135,-0.181,-0.052
"chr1-1996","chr1",246225001,246300000,"chr1-1996",-0.505,-0.088,-0.302,-0.232,-0.066,-0.084,-0.248,-0.194,-0.066
"chr1-1997","chr1",246300001,246375000,"chr1-1997",-0.062,0.07,0.342,0.012,0.061,0.042,-0.024,0.031,0.125
"chr1-1998","chr1",246375001,246450000,"chr1-1998",0.076,0.103,0.047,-0.173,0.003,0.143,0.114,0.073,0.088
"chr1-1999","chr1",246450001,246525000,"chr1-1999",-0.29,-0.023,-0.145,-0.078,0.055,0.03,-0.28,-0.06,-0.065
"chr1-2000","chr1",246525001,246600000,"chr1-2000",-0.003,0.203,0.363,0.113,0.155,0.127,-0.088,0.034,0.195
"chr1-2001","chr1",246600001,246675000,"chr1-2001",-0.099,-0.014,-0.049,-0.039,-0.019,0.005,-0.032,0.075,-0.057
"chr1-2002","chr1",246675001,246750000,"chr1-2002",0.021,0.108,0.22,0.017,0.086,0.054,0.128,0.126,0.057
"chr1-2003","chr1",246750001,246825000,"chr1-2003",0.13,0.114,0.341,0.131,0.119,0.06,0.019,0.195,0.167
"chr1-2004","chr1",246825001,246900000,"chr1-2004",0.061,0.165,0.4,0.206,0.147,0.089,0.096,0.219,0.236
"chr1-2005","chr1",246900001,246975000,"chr1-2005",0.021,0.083,0.185,0.045,0.029,0.057,0.053,0.069,0.005
"chr1-2006","chr1",246975001,247050000,"chr1-2006",-0.403,-0.021,-0.191,-0.253,-0.063,-0.102,-0.446,-0.206,-0.154
"chr1-2007","chr1",247050001,247125000,"chr1-2007",0.098,0.196,0.462,0.243,0.152,0.151,0.03,0.325,0.209
"chr1-2008","chr1",247125001,247200000,"chr1-2008",0.106,0.062,0.196,0.181,0.054,0.029,-0.052,0.064,-0.054
"chr1-2009","chr1",247200001,247275000,"chr1-2009",0.15,0.065,0.225,0.112,0.105,-0.025,0.067,0.114,0.065
"chr1-2010","chr1",247275001,247350000,"chr1-2010",0.155,-0.075,-0.034,0.045,0.098,0.094,0.079,0.113,0.033
"chr1-2011","chr1",247350001,247425000,"chr1-2011",0.073,0.1,0.285,0.178,0.103,0.033,0.124,0.292,0.194
"chr1-2012","chr1",247425001,247500000,"chr1-2012",0.124,0.088,0.261,0.145,0.062,0.007,0.099,0.09,0.024
"chr1-2013","chr1",247500001,247575000,"chr1-2013",0.05,0.193,0.42,0.16,0.092,0.004,0.03,0.152,0.164
"chr1-2014","chr1",247575001,247650000,"chr1-2014",-0.137,0.041,0.031,0.02,0.003,-0.046,-0.101,-0.045,-0.019
"chr1-2015","chr1",247650001,247725000,"chr1-2015",-0.353,-0.044,-0.033,-0.176,-0.064,-0.076,-0.145,-0.122,-0.007
"chr1-2016","chr1",247725001,247875000,"chr1-2016",-0.172,-0.077,0.034,0.032,-0.061,-0.067,-0.291,-0.008,-0.018
"chr1-2017","chr1",247875001,247950000,"chr1-2017",-0.589,-0.081,-0.349,-0.317,-0.065,0.006,-0.264,-0.299,-0.047
"chr1-2018","chr1",247950001,248025000,"chr1-2018",-0.151,0.001,0.119,-0.114,-0.061,-0.006,-0.145,-0.002,0.053
"chr1-2019","chr1",248025001,248100000,"chr1-2019",0.076,-0.025,0.102,0.025,-0.042,-0.032,-0.107,-0.011,0.173
"chr1-2020","chr1",248100001,248175000,"chr1-2020",-0.438,-0.23,-0.414,-0.322,-0.122,-0.134,-0.39,-0.231,-0.069
"chr1-2021","chr1",248175001,248250000,"chr1-2021",-0.652,-0.275,-0.423,-0.439,-0.118,-0.09,-0.517,-0.204,-0.019
"chr1-2022","chr1",248250001,248325000,"chr1-2022",-0.58,-0.183,-0.402,-0.463,-0.278,-0.29,-0.572,-0.337,-0.425
"chr1-2023","chr1",248325001,248400000,"chr1-2023",-0.881,-0.24,-0.351,-0.494,-0.308,-0.062,-0.606,-0.462,-0.141
"chr1-2024","chr1",248400001,248475000,"chr1-2024",-0.326,-0.074,0.02,-0.118,-0.126,-0.003,-0.317,-0.23,-0.016
"chr1-2025","chr1",248475001,248550000,"chr1-2025",-0.682,-0.186,-0.698,-0.608,-0.144,-0.073,-0.32,-0.222,-0.168
"chr1-2026","chr1",248550001,248625000,"chr1-2026",-0.623,-0.246,-0.774,-0.456,-0.14,-0.167,-0.406,-0.466,-0.144
"chr1-2027","chr1",248625001,248700000,"chr1-2027",-0.514,-0.089,-0.498,-0.277,-0.09,-0.103,-0.55,-0.217,-0.13
"chr1-2028","chr1",248700001,248775000,"chr1-2028",-0.7,-0.04,-0.182,-0.215,0.068,-0.217,-0.254,-0.215,-0.249
"chr1-2029","chr1",248775001,248850000,"chr1-2029",-0.638,0.004,-0.326,-0.197,-0.016,-0.365,-0.093,-0.196,-0.325
"chr1-2030","chr1",248850001,248908210,"chr1-2030",-0.116,-0.045,0.104,-0.038,-0.025,-0.104,0.002,0.022,-0.017
"chr1-2031","chr1",249058211,249150000,"chr1-2031",0.145,-0.035,-0.078,0.009,-0.052,-0.084,0.012,0,-0.108
"chr1-2032","chr1",249150001,249240621,"chr1-2032",0.253,-0.128,-0.064,0.105,-0.056,-0.006,0.141,0.097,-0.002
"chr2-0001","chr2",10001,150000,"chr2-0001",0.079,-0.073,-0.036,-0.113,-0.074,-0.078,-0.261,-0.103,-0.025
"chr2-0002","chr2",150001,225000,"chr2-0002",0.121,0.061,0.238,0.136,-0.011,0.005,-0.235,0.003,0.052
"chr2-0003","chr2",225001,300000,"chr2-0003",0.254,-0.095,0.122,0.065,0.044,0.031,-0.23,0.1,0.026
"chr2-0004","chr2",300001,375000,"chr2-0004",0.1,0.024,0.392,0.124,-0.016,-0.007,-0.117,0.098,0.116
"chr2-0005","chr2",375001,450000,"chr2-0005",0.081,0.037,0.177,0.059,0.054,0.044,-0.134,0.084,0.108
"chr2-0006","chr2",450001,525000,"chr2-0006",0.061,-0.016,0.269,-0.014,0.001,0.027,-0.177,0.052,0.055
"chr2-0007","chr2",525001,600000,"chr2-0007",0.092,0.042,0.375,0.09,0.06,0.026,-0.015,0.072,0.102
"chr2-0008","chr2",600001,675000,"chr2-0008",0.125,0.019,0.128,0.095,0.026,0.008,-0.134,0.054,0.02
"chr2-0009","chr2",675001,750000,"chr2-0009",0.14,-0.043,0.037,-0.009,-0.039,0.033,-0.196,0.056,-0.02
"chr2-0010","chr2",750001,825000,"chr2-0010",-0.091,-0.017,-0.044,-0.095,0.011,0.027,-0.253,-0.121,-0.07
"chr2-0011","chr2",825001,900000,"chr2-0011",0.055,-0.04,0.157,0.041,-0.026,-0.063,-0.247,0.025,0.011
"chr2-0012","chr2",900001,975000,"chr2-0012",0.004,-0.014,0.039,-0.1,-0.018,-0.006,-0.289,-0.01,-0.083
"chr2-0013","chr2",975001,1125000,"chr2-0013",-0.007,0.037,0.123,0.034,-0.015,-0.059,-0.32,0.02,0.03
"chr2-0014","chr2",1125001,1200000,"chr2-0014",-0.15,0.016,0.1,0.028,-0.008,-0.004,-0.048,0.027,0.006
"chr2-0015","chr2",1200001,1275000,"chr2-0015",-0.092,-0.016,0.151,0.013,0.005,-0.045,-0.29,0.021,-0.062
"chr2-0016","chr2",1275001,1350000,"chr2-0016",-0.125,-0.058,-0.087,-0.101,-0.054,-0.077,-0.3,-0.134,-0.121
"chr2-0017","chr2",1350001,1425000,"chr2-0017",-0.144,-0.002,0.082,-0.031,-0.025,-0.084,-0.221,-0.132,-0.093
"chr2-0018","chr2",1425001,1500000,"chr2-0018",-0.147,-0.049,0.121,-0.054,-0.055,0.05,-0.251,-0.063,-0.066
"chr2-0019","chr2",1500001,1575000,"chr2-0019",0.133,0.038,0.177,0.031,0.019,0.054,-0.065,0.068,0.091
"chr2-0020","chr2",1575001,1650000,"chr2-0020",0.147,0.006,0.152,0.001,0.018,0.039,-0.199,0.016,0.008
"chr2-0021","chr2",1650001,1725000,"chr2-0021",0.175,0.041,0.401,0.174,0.061,-0.01,-0.023,0.085,0.076
"chr2-0022","chr2",1725001,1800000,"chr2-0022",0.196,-0.04,0.141,0.073,0.054,0.026,0.019,0.074,0.076
"chr2-0023","chr2",1800001,1875000,"chr2-0023",0.041,0.01,0.099,0.041,-0.014,-0.006,-0.093,0.088,0.019
"chr2-0024","chr2",1875001,1950000,"chr2-0024",-0.16,-0.043,0.09,-0.121,-0.029,-0.079,-0.251,-0.059,-0.048
"chr2-0025","chr2",1950001,2025000,"chr2-0025",-0.113,-0.015,0.073,-0.125,-0.048,-0.066,-0.295,-0.063,-0.042
"chr2-0026","chr2",2025001,2175000,"chr2-0026",-0.199,-0.066,-0.174,-0.259,-0.109,-0.024,-0.437,-0.161,-0.2
"chr2-0027","chr2",2175001,2250000,"chr2-0027",-0.066,0.063,0.171,0.144,0.044,0.106,-0.303,0.047,-0.005
"chr2-0028","chr2",2250001,2325000,"chr2-0028",-0.257,-0.17,-0.124,-0.171,-0.064,0.075,-0.321,-0.169,-0.087
"chr2-0029","chr2",2325001,2550000,"chr2-0029",-0.127,0.082,0.086,-0.163,-0.081,-0.015,-0.329,-0.027,0.003
"chr2-0030","chr2",2550001,2625000,"chr2-0030",0.098,-0.153,-0.097,-0.156,-0.045,-0.048,-0.328,-0.089,-0.053
"chr2-0031","chr2",2625001,2700000,"chr2-0031",0.004,0.033,0.173,0.02,-0.065,0.068,-0.167,-0.01,0.062
"chr2-0032","chr2",2700001,2775000,"chr2-0032",0.122,-0.008,0.073,0.01,-0.01,0.039,-0.052,0.088,0.015
"chr2-0033","chr2",2775001,2850000,"chr2-0033",0.155,-0.02,0.065,-0.013,0.026,0.021,-0.181,0.041,-0.045
"chr2-0034","chr2",2850001,2925000,"chr2-0034",-0.067,-0.073,0.097,-0.048,0.03,0,-0.3,-0.14,-0.11
"chr2-0035","chr2",2925001,3000000,"chr2-0035",-0.104,-0.08,-0.05,-0.26,-0.057,0.048,-0.412,-0.094,-0.075
"chr2-0036","chr2",3000001,3075000,"chr2-0036",0,-0.021,-0.044,-0.058,-0.046,0.116,-0.312,-0.06,-0.074
"chr2-0037","chr2",3075001,3150000,"chr2-0037",-0.08,-0.031,0.057,-0.106,-0.049,-0.06,-0.224,-0.075,-0.08
"chr2-0038","chr2",3150001,3225000,"chr2-0038",0.073,-0.006,0.136,0.018,0.002,0.051,-0.084,0.049,0.05
"chr2-0039","chr2",3225001,3300000,"chr2-0039",0.089,0.055,0.282,0.121,0.023,0.095,-0.138,0.116,0.157
"chr2-0040","chr2",3300001,3375000,"chr2-0040",0.142,0.081,0.255,0.168,0.035,0.037,-0.114,0.078,0.073
"chr2-0041","chr2",3375001,3450000,"chr2-0041",0.124,0.012,0.152,0.117,-0.009,0.03,-0.066,0.085,0.04
"chr2-0042","chr2",3450001,3529312,"chr2-0042",0.173,0.021,0.239,0.111,0.035,0.047,-0.047,0.056,0.043
"chr2-0043","chr2",3579313,3600000,"chr2-0043",0.05,-0.027,0.261,0.049,0.008,-0.154,-0.176,0.101,-0.036
"chr2-0044","chr2",3600001,3675000,"chr2-0044",0.151,0.093,0.212,0.121,0.058,0.052,-0.134,0.14,0.07
"chr2-0045","chr2",3675001,3750000,"chr2-0045",0.126,0.02,0.269,0.073,-0.043,0.043,-0.093,0.114,-0.017
"chr2-0046","chr2",3750001,3825000,"chr2-0046",-0.019,-0.023,0.123,-0.029,-0.022,0.042,-0.247,-0.056,0.047
"chr2-0047","chr2",3825001,3900000,"chr2-0047",0.024,0.107,0.202,0.045,0.058,0.026,-0.295,0.049,0.117
"chr2-0048","chr2",3900001,4050000,"chr2-0048",-0.233,0.029,-0.222,-0.096,0.003,-0.008,-0.39,-0.005,0.166
"chr2-0049","chr2",4050001,4200000,"chr2-0049",-0.462,-0.196,-0.364,-0.404,-0.096,-0.101,-0.625,-0.47,-0.268
"chr2-0050","chr2",4200001,4875000,"chr2-0050",-0.397,-0.035,-0.172,-0.216,-0.066,0.018,-0.571,-0.299,-0.009
"chr2-0051","chr2",4875001,5018788,"chr2-0051",-0.16,-0.089,-0.096,-0.198,-0.111,-0.084,-0.671,-0.05,-0.042
"chr2-0052","chr2",5118789,5625000,"chr2-0052",-0.171,-0.078,0.078,-0.098,-0.05,-0.084,-0.704,-0.182,-0.039
"chr2-0053","chr2",5625001,5775000,"chr2-0053",-0.006,0.105,-0.035,0.008,0.009,-0.036,-0.214,0.026,0.088
"chr2-0054","chr2",5775001,5850000,"chr2-0054",0.313,0.085,0.316,0.135,0.052,0.113,-0.074,0.215,0.174
"chr2-0055","chr2",5850001,5925000,"chr2-0055",-0.374,0.006,-0.424,-0.174,0.049,-0.015,-0.539,-0.106,-0.095
"chr2-0056","chr2",5925001,6075000,"chr2-0056",-0.367,-0.17,-0.464,-0.254,-0.099,-0.204,-0.539,-0.255,-0.199
"chr2-0057","chr2",6075001,6150000,"chr2-0057",-0.159,-0.171,-0.102,-0.348,-0.206,-0.206,-0.549,-0.225,-0.119
"chr2-0058","chr2",6150001,6375000,"chr2-0058",-0.7,-0.19,-0.551,-0.457,-0.067,-0.194,-0.928,-0.313,-0.182
"chr2-0059","chr2",6375001,6600000,"chr2-0059",-0.259,0.08,0.142,-0.042,0.004,-0.023,-0.446,-0.059,0.145
"chr2-0060","chr2",6600001,6750000,"chr2-0060",-0.247,-0.005,-0.163,-0.345,-0.074,-0.065,-0.556,-0.179,-0.108
"chr2-0061","chr2",6750001,6900000,"chr2-0061",-0.478,-0.136,-0.423,-0.281,-0.104,-0.112,-0.874,-0.273,-0.235
"chr2-0062","chr2",6900001,6975000,"chr2-0062",-0.18,-0.062,-0.166,-0.179,-0.047,-0.078,-0.479,-0.195,-0.04
"chr2-0063","chr2",6975001,7050000,"chr2-0063",-0.213,-0.034,-0.208,-0.181,-0.011,-0.047,-0.529,-0.129,0.008
"chr2-0064","chr2",7050001,7125000,"chr2-0064",-0.095,0.001,-0.012,-0.003,0.04,-0.054,-0.345,-0.087,-0.058
"chr2-0065","chr2",7125001,7200000,"chr2-0065",0.143,-0.009,0.113,0.038,0.008,0.022,-0.129,-0.069,0.063
"chr2-0066","chr2",7200001,7275000,"chr2-0066",-0.08,-0.05,-0.014,-0.075,-0.067,-0.026,-0.343,-0.089,-0.15
"chr2-0067","chr2",7275001,7500000,"chr2-0067",-0.112,-0.049,0.015,-0.054,-0.08,-0.084,-0.356,-0.162,-0.065
"chr2-0068","chr2",7500001,7575000,"chr2-0068",-0.258,-0.005,-0.155,-0.181,-0.053,-0.058,-0.484,-0.138,-0.107
"chr2-0069","chr2",7575001,7800000,"chr2-0069",-0.539,-0.074,-0.172,-0.369,-0.146,-0.21,-0.774,-0.368,-0.186
"chr2-0070","chr2",7800001,7950000,"chr2-0070",-0.318,0.018,-0.16,-0.173,0.025,0.025,-0.477,-0.031,0.059
"chr2-0071","chr2",7950001,8100000,"chr2-0071",-0.524,-0.123,-0.356,-0.323,-0.082,-0.111,-0.785,-0.286,-0.2
"chr2-0072","chr2",8100001,8175000,"chr2-0072",-0.267,-0.064,-0.166,-0.34,-0.181,-0.175,-0.765,-0.314,-0.192
"chr2-0073","chr2",8175001,8250000,"chr2-0073",-0.247,-0.173,-0.023,-0.269,-0.067,-0.104,-0.483,-0.168,-0.029
"chr2-0074","chr2",8250001,8325000,"chr2-0074",-0.06,0.041,-0.04,-0.023,0.003,-0.013,-0.395,-0.055,0.081
"chr2-0075","chr2",8325001,8400000,"chr2-0075",-0.168,0.022,-0.271,-0.144,0.016,-0.082,-0.443,-0.17,-0.12
"chr2-0076","chr2",8400001,8475000,"chr2-0076",-0.173,-0.016,-0.147,-0.192,-0.047,-0.087,-0.322,-0.161,-0.095
"chr2-0077","chr2",8475001,8550000,"chr2-0077",-0.114,0.023,0.164,0.037,-0.061,-0.075,-0.426,-0.04,0.006
"chr2-0078","chr2",8550001,8625000,"chr2-0078",-0.232,-0.058,-0.018,-0.199,-0.039,-0.127,-0.288,-0.089,-0.145
"chr2-0079","chr2",8625001,8700000,"chr2-0079",-0.111,-0.102,-0.018,-0.086,-0.091,-0.018,-0.116,-0.109,-0.069
"chr2-0080","chr2",8700001,8775000,"chr2-0080",0.066,-0.001,0.14,0.029,0.003,0.07,-0.075,0.031,-0.012
"chr2-0081","chr2",8775001,8850000,"chr2-0081",0.073,0.04,0.027,0.043,0.011,0.003,-0.156,0.054,-0.023
"chr2-0082","chr2",8850001,8925000,"chr2-0082",-0.107,0.097,0.252,0.006,0.041,0.047,-0.501,-0.017,0.163
"chr2-0083","chr2",8925001,9075000,"chr2-0083",-0.248,-0.045,-0.028,-0.04,-0.024,-0.042,-0.528,-0.044,-0.023
"chr2-0084","chr2",9075001,9225000,"chr2-0084",0.253,0.091,0.111,0.138,0.04,0.067,-0.218,0.091,0.107
"chr2-0085","chr2",9225001,9300000,"chr2-0085",0.074,0.017,0.041,0.013,0.008,0.021,-0.245,0.044,-0.073
