"","Chromosome","Start","End","Feature","203219650162_R08C01","203219650188_R08C01","203219750019_R05C01","203219750053_R05C01","203219760009_R08C01","203220070150_R02C01","203225140266_R03C01","203257030015_R06C01","203257030060_R08C01"
"chr1-2546","chr1",173630001,173680000,"chr1-2546",-0.174,0.073,0.053,-0.058,0.034,-0.034,-0.15,-0.059,-0.128
"chr1-2547","chr1",173680001,173790000,"chr1-2547",-0.23,-0.033,-0.035,-0.039,-0.043,-0.075,-0.145,-0.16,-0.112
"chr1-2548","chr1",173790001,173830000,"chr1-2548",0.149,0.095,0.032,0.102,0.086,0.07,0.113,0.145,0.111
"chr1-2549","chr1",173830001,173840000,"chr1-2549",0.17,0.006,0.127,0.106,0.007,-0.071,0.021,0.094,-0.012
"chr1-2550","chr1",173840001,173970000,"chr1-2550",-0.055,0.178,0.491,0.147,0.155,0.094,-0.185,0.054,0.1
"chr1-2551","chr1",173970001,174120000,"chr1-2551",-0.048,0.134,0.295,0.182,0.169,0.092,-0.128,0.227,0.196
"chr1-2552","chr1",174120001,174130000,"chr1-2552",0.019,0.154,0.094,0.098,0.144,0.146,0.087,0.222,0.113
"chr1-2553","chr1",174130001,174410000,"chr1-2553",-0.494,-0.01,0.005,-0.065,0.057,-0.077,-0.524,-0.204,0.009
"chr1-2554","chr1",174410001,174670000,"chr1-2554",-0.452,0.014,-0.112,0.006,-0.033,-0.03,-0.355,-0.099,0.099
"chr1-2555","chr1",174670001,174840000,"chr1-2555",-0.355,-0.009,-0.132,-0.09,-0.099,-0.039,-0.479,-0.096,-0.011
"chr1-2556","chr1",174840001,174850000,"chr1-2556",-0.247,0.186,0.517,0.341,0.142,0.111,-0.085,0.197,0.266
"chr1-2557","chr1",174850001,174960000,"chr1-2557",-0.405,-0.008,-0.158,-0.177,-0.026,0.029,-0.306,-0.2,-0.004
"chr1-2558","chr1",174960001,174970000,"chr1-2558",0.093,-0.233,-0.414,-0.1,-0.052,0.013,-0.042,-0.117,-0.149
"chr1-2559","chr1",174970001,175000000,"chr1-2559",0.106,0.082,0.192,0.093,0.029,0.012,-0.085,0.09,0.092
"chr1-2560","chr1",175000001,175040000,"chr1-2560",-0.407,-0.046,0.138,-0.108,-0.051,-0.133,-0.212,-0.085,-0.044
"chr1-2561","chr1",175040001,175090000,"chr1-2561",-0.229,-0.038,-0.048,-0.024,-0.004,-0.126,-0.308,-0.187,-0.016
"chr1-2562","chr1",175090001,175160000,"chr1-2562",-0.359,-0.004,0.002,-0.094,-0.048,-0.056,-0.32,-0.077,0.021
"chr1-2563","chr1",175160001,175170000,"chr1-2563",0.562,0.081,0.59,0.45,0.051,0.251,0.085,0.189,0.231
"chr1-2564","chr1",175170001,175280000,"chr1-2564",-0.472,-0.12,-0.436,-0.245,-0.169,-0.188,-0.254,-0.397,-0.113
"chr1-2565","chr1",175280001,175370000,"chr1-2565",-0.413,0.002,-0.326,-0.215,-0.039,-0.069,-0.324,-0.195,-0.085
"chr1-2566","chr1",175370001,175510000,"chr1-2566",-0.441,-0.113,-0.549,-0.31,-0.157,-0.149,-0.421,-0.321,-0.347
"chr1-2567","chr1",175510001,175560000,"chr1-2567",-0.461,-0.074,-0.512,-0.387,-0.132,-0.201,-0.362,-0.321,-0.246
"chr1-2568","chr1",175560001,175710000,"chr1-2568",-0.368,-0.14,-0.081,-0.077,-0.164,-0.073,-0.139,-0.095,-0.096
"chr1-2569","chr1",175710001,175840000,"chr1-2569",-0.46,-0.044,-0.32,-0.336,-0.065,-0.121,-0.388,-0.265,-0.048
"chr1-2570","chr1",175840001,175930000,"chr1-2570",-0.266,-0.026,-0.089,-0.227,-0.171,-0.091,-0.287,-0.239,-0.004
"chr1-2571","chr1",175930001,176170000,"chr1-2571",-0.337,-0.024,0.04,-0.018,0.039,-0.022,-0.387,-0.097,-0.018
"chr1-2572","chr1",176170001,176180000,"chr1-2572",0.258,-0.004,0.317,0.285,0.07,0.043,-0.017,0.156,0.144
"chr1-2573","chr1",176180001,176520000,"chr1-2573",-0.39,-0.035,-0.133,-0.184,-0.094,-0.029,-0.319,-0.268,-0.149
"chr1-2574","chr1",176520001,176620000,"chr1-2574",-0.509,-0.191,-0.43,-0.473,-0.096,-0.122,-0.717,-0.412,-0.233
"chr1-2575","chr1",176620001,176810000,"chr1-2575",-0.414,-0.047,-0.314,-0.147,-0.006,-0.04,-0.346,-0.095,0.07
"chr1-2576","chr1",176810001,176990000,"chr1-2576",-0.546,-0.18,-0.374,-0.301,-0.129,-0.132,-0.449,-0.357,-0.168
"chr1-2577","chr1",176990001,177130000,"chr1-2577",-0.423,0.013,-0.024,-0.041,-0.034,-0.078,-0.168,-0.014,-0.046
"chr1-2578","chr1",177130001,177140000,"chr1-2578",0.071,-0.018,0.022,0.067,-0.045,0.008,-0.013,0.073,0.133
"chr1-2579","chr1",177140001,177160000,"chr1-2579",-0.107,-0.153,-0.295,-0.125,-0.122,-0.057,-0.067,-0.137,-0.163
"chr1-2580","chr1",177160001,177320000,"chr1-2580",-0.485,-0.081,-0.484,-0.288,-0.067,-0.108,-0.385,-0.308,-0.183
"chr1-2581","chr1",177320001,177660000,"chr1-2581",-0.758,-0.212,-0.377,-0.518,-0.155,-0.168,-0.689,-0.46,-0.144
"chr1-2582","chr1",177660001,177860000,"chr1-2582",-0.679,-0.174,-0.367,-0.335,-0.129,-0.269,-0.497,-0.371,-0.247
"chr1-2583","chr1",177860001,177930000,"chr1-2583",-0.286,-0.021,-0.064,-0.134,-0.002,-0.119,-0.203,-0.184,-0.049
"chr1-2584","chr1",177930001,178000000,"chr1-2584",-0.434,-0.04,-0.071,-0.128,-0.038,-0.041,-0.301,-0.063,-0.014
"chr1-2585","chr1",178000001,178060000,"chr1-2585",-0.201,-0.051,-0.313,-0.227,0.018,-0.137,-0.234,-0.192,-0.148
"chr1-2586","chr1",178060001,178070000,"chr1-2586",0.095,0.023,0.139,0.179,0.12,0.071,0.084,0.165,0.142
"chr1-2587","chr1",178070001,178240000,"chr1-2587",-0.544,-0.073,-0.305,-0.153,0.016,-0.029,-0.298,-0.15,-0.096
"chr1-2588","chr1",178240001,178340000,"chr1-2588",-0.528,-0.179,-0.146,-0.118,-0.04,-0.182,-0.366,-0.236,-0.161
"chr1-2589","chr1",178340001,178460000,"chr1-2589",-0.349,-0.024,-0.009,-0.138,-0.004,0.013,-0.284,-0.114,0.053
"chr1-2590","chr1",178460001,178510000,"chr1-2590",-0.064,0.049,0.206,-0.001,0.002,-0.033,-0.016,-0.056,-0.072
"chr1-2591","chr1",178510001,178590000,"chr1-2591",-0.119,-0.011,-0.199,-0.111,0.008,-0.029,-0.088,-0.01,-0.068
"chr1-2592","chr1",178590001,178690000,"chr1-2592",-0.708,-0.02,-0.433,-0.346,-0.021,0.025,-0.464,-0.212,-0.24
"chr1-2593","chr1",178690001,178700000,"chr1-2593",0.021,0.044,0.048,0.087,0.071,0.09,0.022,0.104,0.136
"chr1-2594","chr1",178700001,178850000,"chr1-2594",-0.411,-0.071,-0.284,-0.079,-0.041,-0.115,-0.39,-0.111,0.006
"chr1-2595","chr1",178850001,178990000,"chr1-2595",-0.234,-0.008,-0.126,0.013,0.006,-0.047,-0.069,-0.19,-0.065
"chr1-2596","chr1",178990001,179050000,"chr1-2596",0.076,0.061,0.202,0.133,0.07,0.038,-0.051,0.133,0.131
"chr1-2597","chr1",179050001,179060000,"chr1-2597",0.075,-0.135,-0.244,-0.123,0.011,-0.045,-0.005,-0.118,-0.122
"chr1-2598","chr1",179060001,179120000,"chr1-2598",-0.225,0.133,0.013,-0.066,0.061,-0.006,-0.308,-0.092,0.067
"chr1-2599","chr1",179120001,179190000,"chr1-2599",-0.111,0.377,0.39,0.32,0.235,0.262,-0.078,0.188,0.205
"chr1-2600","chr1",179190001,179260000,"chr1-2600",0.468,0.313,0.418,0.379,0.234,0.321,0.228,0.35,0.363
"chr1-2601","chr1",179260001,179270000,"chr1-2601",0.155,0.058,-0.088,-0.022,0.016,0.084,0.07,0.067,0.017
"chr1-2602","chr1",179270001,179340000,"chr1-2602",0.057,0.084,0.202,0.155,0.057,0.047,0.004,0.159,0.059
"chr1-2603","chr1",179340001,179550000,"chr1-2603",-0.293,-0.039,0.121,-0.279,0.025,-0.014,-0.161,-0.114,-0.018
"chr1-2604","chr1",179550001,179560000,"chr1-2604",0.012,-0.026,0.106,-0.039,-0.028,-0.018,0.001,-0.053,0.002
"chr1-2605","chr1",179560001,179570000,"chr1-2605",-0.097,-0.27,0.243,-0.026,-0.114,-0.145,0.064,-0.05,-0.014
"chr1-2606","chr1",179570001,179710000,"chr1-2606",-0.47,0.097,-0.295,-0.273,0.02,0.09,-0.371,-0.222,-0.097
"chr1-2607","chr1",179710001,179720000,"chr1-2607",0.016,0.022,0.126,0.035,-0.005,0.016,0.03,0.013,0.051
"chr1-2608","chr1",179720001,179790000,"chr1-2608",-0.311,-0.095,-0.206,-0.276,-0.087,-0.094,-0.191,-0.2,-0.094
"chr1-2609","chr1",179790001,179840000,"chr1-2609",-0.2,0.033,0.091,-0.029,-0.08,-0.038,-0.133,-0.044,-0.07
"chr1-2610","chr1",179840001,179850000,"chr1-2610",-0.232,-0.005,-0.103,-0.032,-0.014,-0.047,-0.101,-0.17,0.061
"chr1-2611","chr1",179850001,179860000,"chr1-2611",-0.098,-0.094,-0.409,-0.075,0.015,0.073,0.049,-0.019,-0.082
"chr1-2612","chr1",179860001,179930000,"chr1-2612",-0.132,-0.05,-0.106,-0.161,0.03,-0.012,-0.189,-0.222,-0.163
"chr1-2613","chr1",179930001,180090000,"chr1-2613",-0.294,0.005,-0.122,-0.139,0.022,-0.019,-0.423,-0.071,0.026
"chr1-2614","chr1",180090001,180130000,"chr1-2614",0.058,0.077,0.117,0.056,0.07,0.029,0.058,0.037,0.071
"chr1-2615","chr1",180130001,180170000,"chr1-2615",-0.128,-0.068,-0.087,-0.142,-0.084,-0.055,-0.015,-0.091,-0.049
"chr1-2616","chr1",180170001,180200000,"chr1-2616",0.057,-0.024,0.162,0.019,0.015,-0.075,0.056,0.123,0.055
"chr1-2617","chr1",180200001,180210000,"chr1-2617",0.059,-0.224,-0.129,-0.159,-0.081,-0.008,-0.013,-0.133,-0.259
"chr1-2618","chr1",180210001,180250000,"chr1-2618",-0.3,0.002,-0.311,-0.246,-0.038,-0.029,-0.118,-0.124,-0.027
"chr1-2619","chr1",180250001,180470000,"chr1-2619",-0.365,0.17,0.065,0.114,0.07,0.059,-0.384,0.151,0.146
"chr1-2620","chr1",180470001,180480000,"chr1-2620",-0.091,-0.005,-0.404,0.06,-0.09,0.01,0.029,-0.128,-0.015
"chr1-2621","chr1",180480001,180540000,"chr1-2621",-0.504,-0.039,-0.315,-0.227,-0.057,-0.115,-0.392,-0.143,-0.126
"chr1-2622","chr1",180540001,180600000,"chr1-2622",-0.65,-0.117,-0.423,-0.328,-0.154,-0.132,-0.55,-0.314,-0.283
"chr1-2623","chr1",180600001,180610000,"chr1-2623",0.028,-0.038,0.057,0.156,0.156,0.071,-0.058,0.206,0.121
"chr1-2624","chr1",180610001,180850000,"chr1-2624",-0.228,-0.024,0.095,0.15,0.053,-0.026,-0.156,0.139,0.036
"chr1-2625","chr1",180850001,180880000,"chr1-2625",-0.267,0.122,-0.021,-0.004,0.061,0.065,-0.272,0.01,0.064
"chr1-2626","chr1",180880001,180890000,"chr1-2626",0.259,-0.046,0.087,0.104,0.022,0.098,0.182,0.106,0.009
"chr1-2627","chr1",180890001,180910000,"chr1-2627",0.034,0.046,0.189,0.108,0.054,0.06,0.065,0.067,0.027
"chr1-2628","chr1",180910001,180930000,"chr1-2628",0.001,-0.05,-0.113,-0.05,-0.023,0.001,-0.014,-0.082,-0.006
"chr1-2629","chr1",180930001,180990000,"chr1-2629",-0.195,0.008,-0.039,-0.131,0.03,-0.038,-0.126,-0.15,-0.052
"chr1-2630","chr1",180990001,181000000,"chr1-2630",0.088,0.041,0.336,0.328,-0.037,0.075,0.174,0.241,0.122
"chr1-2631","chr1",181000001,181050000,"chr1-2631",-0.311,0.019,0.129,-0.104,-0.031,-0.111,-0.346,-0.061,0.003
"chr1-2632","chr1",181050001,181060000,"chr1-2632",0.236,-0.036,-0.207,0.06,0.017,0.091,0.04,0.092,0.113
"chr1-2633","chr1",181060001,181110000,"chr1-2633",0.017,0.083,0.091,0.062,0.058,-0.042,0.067,-0.007,0.068
"chr1-2634","chr1",181110001,181150000,"chr1-2634",-0.09,0.138,0.073,0.131,0.102,-0.07,0.103,0.009,0.023
"chr1-2635","chr1",181150001,181280000,"chr1-2635",-0.385,-0.037,-0.267,-0.194,-0.076,-0.103,-0.202,-0.137,-0.159
"chr1-2636","chr1",181280001,181290000,"chr1-2636",-0.111,-0.031,-0.073,-0.03,-0.075,-0.028,0.037,-0.136,0.108
"chr1-2637","chr1",181290001,181390000,"chr1-2637",-0.479,-0.053,-0.26,-0.218,-0.124,-0.044,-0.241,-0.273,-0.153
"chr1-2638","chr1",181390001,181460000,"chr1-2638",-0.245,-0.134,-0.205,-0.161,-0.147,-0.155,-0.246,-0.211,-0.213
"chr1-2639","chr1",181460001,181580000,"chr1-2639",-0.525,-0.037,-0.306,-0.303,-0.117,-0.051,-0.149,-0.417,-0.109
"chr1-2640","chr1",181580001,181740000,"chr1-2640",-0.587,-0.115,-0.414,-0.425,-0.161,-0.137,-0.387,-0.4,-0.272
"chr1-2641","chr1",181740001,182020000,"chr1-2641",-0.335,-0.016,-0.309,-0.22,-0.078,-0.102,-0.193,-0.23,-0.082
"chr1-2642","chr1",182020001,182030000,"chr1-2642",-0.331,-0.088,-0.11,-0.264,-0.109,-0.142,-0.329,-0.177,-0.053
"chr1-2643","chr1",182030001,182090000,"chr1-2643",-0.421,-0.013,-0.215,-0.256,-0.035,-0.088,-0.113,-0.146,-0.155
"chr1-2644","chr1",182090001,182170000,"chr1-2644",-0.48,-0.088,-0.385,-0.294,-0.07,-0.11,-0.356,-0.289,-0.124
"chr1-2645","chr1",182170001,182270000,"chr1-2645",-0.527,-0.081,-0.354,-0.306,-0.081,0.004,-0.36,-0.294,-0.206
"chr1-2646","chr1",182270001,182350000,"chr1-2646",-0.175,0.082,0.181,0.034,0.037,-0.014,-0.288,0.145,-0.026
"chr1-2647","chr1",182350001,182360000,"chr1-2647",-0.072,-0.013,-0.107,-0.076,-0.065,-0.149,-0.063,-0.222,-0.206
"chr1-2648","chr1",182360001,182370000,"chr1-2648",0.07,-0.01,-0.07,0.289,0.081,0.088,0.026,0.053,0.052
"chr1-2649","chr1",182370001,182420000,"chr1-2649",-0.908,-0.08,-0.341,-0.537,-0.082,-0.128,-0.698,-0.514,-0.23
"chr1-2650","chr1",182420001,182550000,"chr1-2650",-0.399,-0.022,-0.168,-0.203,-0.042,-0.139,-0.403,-0.368,-0.195
"chr1-2651","chr1",182550001,182570000,"chr1-2651",-0.076,-0.028,-0.017,0.003,-0.001,-0.17,-0.104,-0.035,-0.001
"chr1-2652","chr1",182570001,182580000,"chr1-2652",0.11,-0.161,-0.232,-0.197,-0.111,-0.108,-0.053,-0.1,-0.064
"chr1-2653","chr1",182580001,182640000,"chr1-2653",-0.204,-0.051,-0.093,-0.114,-0.019,0.033,-0.101,-0.142,-0.066
"chr1-2654","chr1",182640001,182650000,"chr1-2654",-0.302,-0.088,-0.26,-0.244,-0.125,-0.059,-0.218,-0.287,-0.071
"chr1-2655","chr1",182650001,182750000,"chr1-2655",-0.307,0.061,-0.141,-0.218,0.004,-0.042,-0.194,-0.186,0.027
"chr1-2656","chr1",182750001,182760000,"chr1-2656",0.078,0.023,0.09,0.144,0.06,0.046,0.008,0.138,0.056
"chr1-2657","chr1",182760001,182800000,"chr1-2657",-0.703,-0.155,-0.337,-0.325,-0.099,-0.105,-0.492,-0.347,-0.124
"chr1-2658","chr1",182800001,182810000,"chr1-2658",0.266,0.073,0.146,0.233,0.058,0.087,0.071,0.224,0.134
"chr1-2659","chr1",182810001,182920000,"chr1-2659",-0.539,-0.11,-0.108,-0.112,-0.047,-0.056,-0.409,-0.087,-0.056
"chr1-2660","chr1",182920001,182930000,"chr1-2660",0.073,0.08,0.42,0.167,0.099,0.15,0.011,0.158,0.151
"chr1-2661","chr1",182930001,183000000,"chr1-2661",0.129,-0.018,-0.178,0.097,0.055,-0.006,-0.15,-0.006,-0.08
"chr1-2662","chr1",183000001,183090000,"chr1-2662",-0.347,-0.04,-0.213,-0.17,0.023,-0.109,-0.209,-0.116,0.024
"chr1-2663","chr1",183090001,183160000,"chr1-2663",-0.121,0.11,0.171,0.102,0.071,0.046,-0.039,-0.018,0.059
"chr1-2664","chr1",183160001,183250000,"chr1-2664",-0.29,0.023,-0.092,-0.074,-0.05,-0.036,-0.183,-0.092,-0.032
"chr1-2665","chr1",183250001,183380000,"chr1-2665",-0.155,-0.008,-0.195,-0.042,0.014,-0.101,-0.128,-0.078,0.007
"chr1-2666","chr1",183380001,183440000,"chr1-2666",-0.047,-0.043,0.195,-0.068,-0.11,-0.051,-0.195,-0.117,-0.006
"chr1-2667","chr1",183440001,183450000,"chr1-2667",0.298,-0.08,0.168,0.262,0.048,0.08,0.176,0.324,0.212
"chr1-2668","chr1",183450001,183540000,"chr1-2668",-0.32,-0.004,-0.034,-0.191,0.038,-0.084,-0.285,-0.183,-0.062
"chr1-2669","chr1",183540001,183600000,"chr1-2669",-0.257,-0.048,0.043,-0.063,-0.089,-0.154,-0.266,-0.158,-0.061
"chr1-2670","chr1",183600001,183630000,"chr1-2670",-0.235,-0.264,-0.741,-0.352,-0.068,0.029,-0.089,-0.143,-0.157
"chr1-2671","chr1",183630001,183770000,"chr1-2671",-0.215,0.062,0.068,-0.067,0.046,0.026,-0.407,-0.118,-0.002
"chr1-2672","chr1",183770001,183780000,"chr1-2672",0.133,0.09,0.027,0.193,0.023,0.026,0.104,0.099,0.104
"chr1-2673","chr1",183780001,183880000,"chr1-2673",-0.238,-0.172,-0.294,-0.132,-0.022,-0.083,-0.135,-0.14,0.037
"chr1-2674","chr1",183880001,183910000,"chr1-2674",-0.231,-0.008,-0.041,-0.066,-0.01,-0.104,-0.087,-0.212,0.023
"chr1-2675","chr1",183910001,184000000,"chr1-2675",-0.485,-0.134,-0.35,-0.194,-0.087,-0.041,-0.309,-0.254,-0.11
"chr1-2676","chr1",184000001,184010000,"chr1-2676",0.064,-0.036,-0.295,-0.067,-0.121,0.037,-0.02,-0.001,-0.037
"chr1-2677","chr1",184010001,184030000,"chr1-2677",-0.306,-0.21,-0.55,-0.331,-0.132,-0.123,-0.173,-0.429,-0.225
"chr1-2678","chr1",184030001,184200000,"chr1-2678",-0.335,-0.028,-0.174,-0.173,-0.116,-0.118,-0.418,-0.177,0.024
"chr1-2679","chr1",184200001,184350000,"chr1-2679",-0.66,-0.055,-0.463,-0.381,-0.084,-0.103,-0.5,-0.316,-0.112
"chr1-2680","chr1",184350001,184360000,"chr1-2680",0.272,-0.026,-0.088,0.195,0.07,0.069,0.148,0.108,0.102
"chr1-2681","chr1",184360001,184460000,"chr1-2681",-0.476,-0.027,-0.318,-0.11,0.029,-0.061,-0.429,-0.209,-0.026
"chr1-2682","chr1",184460001,184550000,"chr1-2682",-0.175,-0.002,-0.046,-0.145,0.023,-0.1,-0.303,-0.051,-0.109
"chr1-2683","chr1",184550001,184630000,"chr1-2683",-0.357,0.032,-0.198,-0.041,-0.042,-0.067,-0.276,-0.172,-0.019
"chr1-2684","chr1",184630001,184720000,"chr1-2684",-0.424,-0.101,-0.054,-0.023,-0.048,-0.055,-0.319,-0.101,0.003
"chr1-2685","chr1",184720001,184790000,"chr1-2685",-0.169,-0.039,-0.19,-0.005,0.021,0.064,-0.141,0.129,0.028
"chr1-2686","chr1",184790001,184840000,"chr1-2686",-0.183,-0.011,-0.068,-0.061,-0.032,-0.088,-0.353,-0.103,-0.025
"chr1-2687","chr1",184840001,184940000,"chr1-2687",-0.35,-0.012,-0.139,-0.118,-0.024,-0.047,-0.383,-0.181,0.048
"chr1-2688","chr1",184940001,185010000,"chr1-2688",-0.105,0.084,-0.162,0.052,0.024,0.036,-0.204,0.043,-0.029
"chr1-2689","chr1",185010001,185020000,"chr1-2689",0.083,0.081,0.054,0.167,0.122,0.115,0.018,0.133,0.134
"chr1-2690","chr1",185020001,185120000,"chr1-2690",-0.254,0.126,0.224,0.055,0.087,0.061,-0.35,-0.035,0.02
"chr1-2691","chr1",185120001,185130000,"chr1-2691",0.166,-0.05,-0.168,0.061,0.028,0.058,0.088,0.02,-0.052
"chr1-2692","chr1",185130001,185280000,"chr1-2692",-0.401,-0.107,-0.176,-0.121,0.041,0.026,-0.474,-0.128,-0.087
"chr1-2693","chr1",185280001,185290000,"chr1-2693",0.088,-0.124,0.133,0.097,-0.053,0.04,0.084,0.025,-0.011
"chr1-2694","chr1",185290001,185400000,"chr1-2694",-0.481,0.017,-0.195,-0.074,-0.012,-0.011,-0.438,-0.185,-0.119
"chr1-2695","chr1",185400001,185540000,"chr1-2695",-0.436,-0.135,-0.191,-0.352,-0.081,-0.118,-0.412,-0.279,-0.135
"chr1-2696","chr1",185540001,185700000,"chr1-2696",-0.484,-0.136,-0.186,-0.273,-0.054,-0.119,-0.518,-0.194,-0.075
"chr1-2697","chr1",185700001,185710000,"chr1-2697",0.078,0.07,0.147,0.229,0.053,0.03,0.082,0.104,0.119
"chr1-2698","chr1",185710001,185930000,"chr1-2698",-0.969,-0.429,-0.666,-0.486,-0.234,-0.181,-0.589,-0.484,-0.272
"chr1-2699","chr1",185930001,186060000,"chr1-2699",-0.589,-0.232,-0.646,-0.291,-0.212,-0.244,-0.704,-0.306,-0.165
"chr1-2700","chr1",186060001,186260000,"chr1-2700",-0.705,-0.216,-0.621,-0.356,-0.068,-0.135,-0.62,-0.384,-0.077
"chr1-2701","chr1",186260001,186340000,"chr1-2701",-0.662,-0.124,-0.104,-0.246,-0.038,-0.107,-0.501,-0.125,-0.105
"chr1-2702","chr1",186340001,186410000,"chr1-2702",0.01,-0.009,0.125,0.141,0.03,-0.013,-0.192,0.118,0.067
"chr1-2703","chr1",186410001,186450000,"chr1-2703",-0.588,-0.149,-0.305,-0.264,-0.075,-0.134,-0.571,-0.207,0.08
"chr1-2704","chr1",186450001,186640000,"chr1-2704",-0.524,-0.044,-0.333,-0.301,-0.035,-0.079,-0.526,-0.228,-0.049
"chr1-2705","chr1",186640001,186650000,"chr1-2705",0.102,-0.083,0.043,0.121,-0.002,-0.066,0.112,0.061,0.136
"chr1-2706","chr1",186650001,186820000,"chr1-2706",-0.459,-0.071,-0.065,-0.201,-0.017,0.047,-0.362,-0.143,0.048
"chr1-2707","chr1",186820001,186910000,"chr1-2707",-0.299,-0.308,-0.201,-0.2,-0.099,-0.195,-0.25,-0.338,-0.134
"chr1-2708","chr1",186910001,186980000,"chr1-2708",-0.281,-0.073,-0.164,-0.087,0.028,-0.015,-0.378,-0.09,0.032
"chr1-2709","chr1",186980001,187240000,"chr1-2709",-0.588,-0.189,-0.15,-0.298,-0.048,-0.097,-0.439,-0.143,-0.005
"chr1-2710","chr1",187240001,187420000,"chr1-2710",-0.594,-0.123,-0.186,-0.293,-0.102,-0.135,-0.697,-0.395,-0.083
"chr1-2711","chr1",187420001,187620000,"chr1-2711",-0.355,-0.164,-0.558,-0.373,-0.126,-0.144,-0.566,-0.334,-0.163
"chr1-2712","chr1",187620001,188120000,"chr1-2712",-0.398,-0.096,-0.28,-0.141,-0.079,-0.146,-0.492,-0.223,-0.029
"chr1-2713","chr1",188120001,188690000,"chr1-2713",-0.378,-0.297,-0.217,-0.222,-0.121,-0.151,-0.575,-0.273,0.064
"chr1-2714","chr1",188690001,189640000,"chr1-2714",-0.473,-0.176,-0.126,-0.219,-0.093,-0.184,-0.388,-0.179,-0.116
"chr1-2715","chr1",189640001,190070000,"chr1-2715",-0.321,-0.119,-0.404,-0.286,-0.125,-0.162,-0.424,-0.496,-0.224
"chr1-2716","chr1",190070001,190440000,"chr1-2716",-0.265,-0.26,-0.226,-0.216,-0.058,-0.039,-0.66,-0.069,-0.037
"chr1-2717","chr1",190440001,190450000,"chr1-2717",-0.109,-0.093,-0.264,-0.258,-0.136,-0.219,-0.126,-0.225,-0.123
"chr1-2718","chr1",190450001,191930000,"chr1-2718",-0.313,-0.078,0.225,-0.028,-0.058,-0.053,-0.336,-0.037,0.034
"chr1-2719","chr1",191930001,192440000,"chr1-2719",-0.434,-0.123,-0.282,-0.28,-0.018,-0.099,-0.433,-0.267,-0.082
"chr1-2720","chr1",192440001,192510000,"chr1-2720",-0.42,-0.093,-0.347,-0.223,-0.004,-0.048,-0.296,-0.292,-0.009
"chr1-2721","chr1",192510001,192610000,"chr1-2721",-0.488,-0.187,-0.202,-0.118,0.039,-0.058,-0.183,-0.185,0.032
"chr1-2722","chr1",192610001,192770000,"chr1-2722",-0.214,-0.001,0.043,-0.123,-0.028,-0.047,-0.263,-0.116,0.044
"chr1-2723","chr1",192770001,192870000,"chr1-2723",-0.046,-0.117,-0.18,-0.039,0.004,-0.023,0.001,-0.063,-0.006
"chr1-2724","chr1",192870001,193020000,"chr1-2724",-0.513,-0.103,-0.291,-0.223,-0.069,-0.127,-0.416,-0.206,-0.046
"chr1-2725","chr1",193020001,193030000,"chr1-2725",-0.012,-0.269,-0.403,-0.071,-0.148,0.028,-0.011,-0.042,-0.124
"chr1-2726","chr1",193030001,193080000,"chr1-2726",0.014,0.054,-0.035,0.064,0.02,0.063,-0.104,0.089,0.068
"chr1-2727","chr1",193080001,193100000,"chr1-2727",0.09,0.123,0.245,0.185,0.136,0.038,0.092,0.127,0.097
"chr1-2728","chr1",193100001,193270000,"chr1-2728",-0.322,-0.008,-0.301,-0.076,-0.037,-0.018,-0.41,-0.207,-0.029
"chr1-2729","chr1",193270001,193380000,"chr1-2729",-0.475,0.032,-0.019,-0.109,-0.025,0.037,-0.481,-0.168,0.158
"chr1-2730","chr1",193380001,193550000,"chr1-2730",-0.623,-0.161,-0.151,-0.331,-0.121,-0.124,-0.426,-0.28,-0.234
"chr1-2731","chr1",193550001,193680000,"chr1-2731",-0.721,-0.231,-0.37,-0.378,-0.098,-0.114,-0.723,-0.323,-0.203
"chr1-2732","chr1",193680001,194310000,"chr1-2732",-0.412,-0.159,-0.291,-0.377,-0.092,-0.112,-0.5,-0.217,-0.015
"chr1-2733","chr1",194310001,195020000,"chr1-2733",-0.168,-0.039,0.089,0.05,-0.052,0.003,-0.231,-0.052,0.043
"chr1-2734","chr1",195020001,195860000,"chr1-2734",-0.191,0.019,0.185,-0.076,0.012,-0.008,-0.189,-0.062,0.14
"chr1-2735","chr1",195860001,196170000,"chr1-2735",-0.568,-0.108,-0.384,-0.23,-0.034,-0.051,-0.416,-0.207,-0.125
"chr1-2736","chr1",196170001,196580000,"chr1-2736",-0.236,-0.114,-0.025,-0.134,-0.052,-0.075,-0.301,-0.157,0.013
"chr1-2737","chr1",196580001,196850000,"chr1-2737",-0.363,-0.122,-0.31,-0.207,-0.066,-0.011,-0.507,-0.219,-0.006
"chr1-2738","chr1",196850001,196950000,"chr1-2738",-0.217,0.056,0.318,-0.198,-0.045,-0.04,-0.226,0.007,0.136
"chr1-2739","chr1",196950001,197110000,"chr1-2739",-0.404,-0.105,-0.186,-0.147,-0.076,-0.073,-0.32,-0.32,-0.055
"chr1-2740","chr1",197110001,197120000,"chr1-2740",0.033,-0.011,0.007,-0.049,-0.057,-0.062,-0.127,0.056,-0.069
"chr1-2741","chr1",197120001,197170000,"chr1-2741",-0.461,-0.241,-0.267,-0.272,-0.026,-0.153,-0.389,-0.229,-0.182
"chr1-2742","chr1",197170001,197240000,"chr1-2742",-0.292,-0.135,-0.047,0.038,0.013,-0.05,-0.129,-0.056,0.032
