"","Chromosome","Start","End","Feature","203219650162_R08C01","203219650188_R08C01","203219750019_R05C01","203219750053_R05C01","203219760009_R08C01","203220070150_R02C01","203225140266_R03C01","203257030015_R06C01","203257030060_R08C01"
"chr4-0404","chr4",54500001,54600000,"chr4-0404",-0.188,0.005,-0.191,-0.374,-0.106,-0.079,-0.183,-0.213,-0.031
"chr4-0405","chr4",54600001,54750000,"chr4-0405",-0.384,0.005,-0.382,-0.208,-0.01,-0.055,-0.252,-0.25,-0.107
"chr4-0406","chr4",54750001,54900000,"chr4-0406",-0.129,-0.012,-0.119,-0.126,-0.018,-0.172,-0.18,-0.188,-0.042
"chr4-0407","chr4",54900001,54950000,"chr4-0407",-0.347,-0.06,-0.478,-0.103,0.024,-0.048,-0.152,-0.15,-0.078
"chr4-0408","chr4",54950001,55000000,"chr4-0408",0.12,0.065,0.272,0.051,0.012,0.033,0.084,0.105,0.029
"chr4-0409","chr4",55000001,55100000,"chr4-0409",0.289,0.046,0.385,0.06,0.111,0.071,0.112,0.167,0.07
"chr4-0410","chr4",55100001,55150000,"chr4-0410",-0.124,0.007,-0.435,-0.122,0.009,-0.107,-0.334,-0.212,0.056
"chr4-0411","chr4",55150001,55300000,"chr4-0411",-0.554,0.05,-0.183,-0.225,0.02,-0.043,-0.284,-0.229,0.009
"chr4-0412","chr4",55300001,55400000,"chr4-0412",-0.441,-0.182,-0.153,-0.261,-0.116,-0.152,-0.273,-0.506,-0.216
"chr4-0413","chr4",55400001,55500000,"chr4-0413",-0.405,-0.12,-0.438,-0.369,-0.118,-0.248,-0.289,-0.248,-0.232
"chr4-0414","chr4",55500001,55550000,"chr4-0414",-0.386,-0.194,-0.366,-0.27,-0.138,-0.098,-0.443,-0.25,-0.148
"chr4-0415","chr4",55550001,55850000,"chr4-0415",-0.183,0.005,-0.149,-0.048,0.03,-0.085,-0.219,-0.101,0.055
"chr4-0416","chr4",55850001,55950000,"chr4-0416",-0.456,-0.019,-0.304,-0.261,-0.051,-0.06,-0.134,-0.142,-0.081
"chr4-0417","chr4",55950001,56000000,"chr4-0417",-0.27,-0.281,-0.295,-0.327,-0.121,-0.045,-0.135,-0.206,-0.123
"chr4-0418","chr4",56000001,56200000,"chr4-0418",-0.397,0.061,-0.001,-0.148,0.06,-0.009,-0.194,-0.035,-0.018
"chr4-0419","chr4",56200001,56250000,"chr4-0419",0.012,0.021,0.197,0.139,0.016,-0.011,-0.169,0.151,0.019
"chr4-0420","chr4",56250001,56300000,"chr4-0420",0.237,0.144,0.346,0.279,0.1,0.022,0.069,0.181,0.18
"chr4-0421","chr4",56300001,56400000,"chr4-0421",-0.249,0.06,0.113,0.009,0.019,0.039,-0.279,-0.059,0.049
"chr4-0422","chr4",56400001,56450000,"chr4-0422",0.199,0.069,0.296,0.252,0.12,0.092,-0.038,0.139,0.101
"chr4-0423","chr4",56450001,56500000,"chr4-0423",-0.167,0.15,-0.042,0.072,-0.017,0.071,-0.187,0.061,0.08
"chr4-0424","chr4",56500001,56550000,"chr4-0424",-0.119,-0.023,0.074,-0.166,-0.039,0.028,-0.031,-0.047,-0.02
"chr4-0425","chr4",56550001,56700000,"chr4-0425",-0.479,-0.115,-0.292,-0.238,-0.035,-0.11,-0.238,-0.303,-0.124
"chr4-0426","chr4",56700001,56800000,"chr4-0426",-0.195,-0.087,-0.102,0.053,-0.04,-0.112,-0.098,0.068,0.002
"chr4-0427","chr4",56800001,56850000,"chr4-0427",0.073,-0.028,0,0.088,0.04,0.031,0.095,0.002,0.096
"chr4-0428","chr4",56850001,56950000,"chr4-0428",0.141,0.233,0.361,0.267,0.084,0.055,0.163,0.259,0.237
"chr4-0429","chr4",56950001,57150000,"chr4-0429",-0.338,0.034,0.061,-0.017,-0.021,-0.062,-0.209,0.022,0.003
"chr4-0430","chr4",57150001,57200000,"chr4-0430",-0.185,0.11,0.183,0.009,0.021,-0.011,-0.143,0.006,0.084
"chr4-0431","chr4",57200001,57300000,"chr4-0431",0.185,0.051,-0.002,0.171,0.095,0.114,0.087,0.18,0.107
"chr4-0432","chr4",57300001,57350000,"chr4-0432",0.058,0.004,-0.011,0.057,0.034,0.001,-0.071,0.06,-0.001
"chr4-0433","chr4",57350001,57400000,"chr4-0433",0.097,-0.095,-0.21,-0.065,-0.05,0.036,0.032,-0.003,-0.034
"chr4-0434","chr4",57400001,57500000,"chr4-0434",-0.345,0.057,0.171,0.016,-0.044,-0.101,-0.1,-0.194,-0.029
"chr4-0435","chr4",57500001,57550000,"chr4-0435",-0.383,0.016,-0.084,-0.038,-0.017,0.004,-0.133,-0.234,-0.07
"chr4-0436","chr4",57550001,57650000,"chr4-0436",-0.472,0.096,-0.168,-0.116,0,-0.078,-0.247,-0.156,-0.118
"chr4-0437","chr4",57650001,57750000,"chr4-0437",-0.098,0.21,0.308,0.173,0.163,0.049,-0.062,0.063,0.065
"chr4-0438","chr4",57750001,57800000,"chr4-0438",0.142,0.12,0.191,0.137,0.071,0.073,-0.219,-0.112,0.088
"chr4-0439","chr4",57800001,57850000,"chr4-0439",0.244,0.044,0.154,0.054,0.03,0.004,0.106,0.221,0.032
"chr4-0440","chr4",57850001,57900000,"chr4-0440",-0.035,0.233,0.217,0.113,0.068,0.073,-0.044,0.156,0.048
"chr4-0441","chr4",57900001,57950000,"chr4-0441",-0.406,0.047,-0.303,-0.071,-0.016,-0.08,0.022,-0.23,0.024
"chr4-0442","chr4",57950001,58000000,"chr4-0442",-0.008,0.033,-0.06,0.131,0.006,-0.075,0.027,0.108,0.053
"chr4-0443","chr4",58000001,58050000,"chr4-0443",-0.336,-0.006,-0.225,-0.293,0.016,-0.038,-0.302,-0.036,-0.015
"chr4-0444","chr4",58050001,58300000,"chr4-0444",-0.774,-0.118,-0.452,-0.298,-0.125,-0.149,-0.502,-0.378,-0.158
"chr4-0445","chr4",58300001,58550000,"chr4-0445",-0.645,-0.143,-0.194,-0.168,-0.068,-0.128,-0.437,-0.222,-0.049
"chr4-0446","chr4",58550001,59739333,"chr4-0446",-0.358,-0.078,0.075,-0.093,-0.023,-0.031,-0.293,-0.189,-0.017
"chr4-0447","chr4",59789334,60650000,"chr4-0447",-0.339,-0.119,-0.231,-0.44,-0.032,0.03,-0.467,-0.21,-0.022
"chr4-0448","chr4",60650001,61650000,"chr4-0448",-0.79,-0.298,-0.321,-0.405,-0.109,-0.162,-0.4,-0.411,-0.218
"chr4-0449","chr4",61650001,62100000,"chr4-0449",-0.021,-0.084,-0.168,-0.204,-0.061,-0.021,-0.05,-0.172,-0.081
"chr4-0450","chr4",62100001,62400000,"chr4-0450",-0.368,-0.188,-0.054,-0.092,-0.078,-0.085,-0.474,-0.189,-0.025
"chr4-0451","chr4",62400001,62750000,"chr4-0451",-0.37,-0.083,-0.15,-0.167,-0.036,-0.057,-0.373,-0.272,0.099
"chr4-0452","chr4",62750001,63350000,"chr4-0452",-0.241,-0.023,0.022,-0.037,0.012,-0.008,-0.366,0.036,0.098
"chr4-0453","chr4",63350001,64600000,"chr4-0453",-0.416,-0.224,-0.262,-0.208,-0.132,-0.136,-0.416,-0.217,-0.11
"chr4-0454","chr4",64600001,65550000,"chr4-0454",-0.164,-0.031,0.16,-0.031,-0.028,0.007,-0.15,0.054,0.038
"chr4-0455","chr4",65550001,66500000,"chr4-0455",-0.453,-0.26,-0.2,-0.108,-0.103,-0.113,-0.411,-0.183,-0.124
"chr4-0456","chr4",66500001,66550000,"chr4-0456",0.209,-0.034,0.081,0.081,-0.025,0.036,0.071,0.119,-0.036
"chr4-0457","chr4",66550001,67400000,"chr4-0457",-0.415,-0.076,-0.205,-0.196,-0.022,-0.092,-0.395,-0.233,0.059
"chr4-0458","chr4",67400001,67750000,"chr4-0458",-0.239,-0.065,-0.14,0.15,-0.02,-0.173,-0.159,-0.127,0.02
"chr4-0459","chr4",67750001,68250000,"chr4-0459",-0.578,-0.166,-0.228,-0.235,-0.071,-0.013,-0.533,-0.242,-0.05
"chr4-0460","chr4",68250001,68400000,"chr4-0460",-0.37,0.012,-0.327,-0.17,0.038,-0.091,-0.445,-0.188,-0.017
"chr4-0461","chr4",68400001,68450000,"chr4-0461",-0.097,0.007,-0.057,-0.015,0.005,-0.022,-0.273,0.059,0.054
"chr4-0462","chr4",68450001,68600000,"chr4-0462",-0.066,-0.027,-0.185,0,0.012,-0.037,-0.053,0.065,0.001
"chr4-0463","chr4",68600001,68650000,"chr4-0463",-0.484,-0.091,-0.23,-0.227,-0.017,-0.023,-0.258,-0.142,-0.042
"chr4-0464","chr4",68650001,68800000,"chr4-0464",-0.365,-0.308,-0.003,-0.233,-0.043,-0.023,-0.469,-0.134,0.003
"chr4-0465","chr4",68800001,68950000,"chr4-0465",-0.194,-0.081,0.215,0.053,-0.087,-0.117,-0.316,0.037,-0.034
"chr4-0466","chr4",68950001,69100000,"chr4-0466",-0.673,-0.129,-0.106,-0.277,-0.099,-0.077,-0.419,-0.367,-0.057
"chr4-0467","chr4",69100001,69200000,"chr4-0467",-0.493,-0.15,0.049,-0.007,0.021,0.016,-0.281,-0.116,0.114
"chr4-0468","chr4",69200001,69250000,"chr4-0468",0.027,-0.044,0.093,0.105,-0.068,0.016,-0.004,0.03,0.036
"chr4-0469","chr4",69250001,69500000,"chr4-0469",-0.732,-0.226,-0.135,-0.432,0.062,0.099,-0.102,0.036,0.02
"chr4-0470","chr4",69500001,69750000,"chr4-0470",-0.603,-0.164,-0.096,-0.309,-0.131,-0.172,-0.414,-0.337,-0.147
"chr4-0471","chr4",69750001,69950000,"chr4-0471",-0.296,-0.089,-0.269,-0.206,-0.093,-0.156,-0.337,-0.212,-0.219
"chr4-0472","chr4",69950001,70500000,"chr4-0472",-0.446,-0.253,-0.196,-0.147,-0.052,-0.082,-0.55,-0.328,-0.058
"chr4-0473","chr4",70500001,70650000,"chr4-0473",-0.286,-0.123,-0.209,-0.063,-0.006,0.016,-0.37,-0.059,0.029
"chr4-0474","chr4",70650001,70850000,"chr4-0474",-0.376,-0.235,-0.188,-0.285,-0.01,-0.087,-0.391,-0.17,-0.022
"chr4-0475","chr4",70850001,70950000,"chr4-0475",-0.306,-0.02,-0.31,-0.105,0.02,-0.131,-0.286,-0.25,-0.129
"chr4-0476","chr4",70950001,71050000,"chr4-0476",-0.272,-0.12,-0.089,-0.007,-0.012,-0.044,-0.214,-0.019,-0.03
"chr4-0477","chr4",71050001,71200000,"chr4-0477",-0.031,-0.016,-0.009,0.074,0.082,0.013,-0.235,0.012,0.199
"chr4-0478","chr4",71200001,71250000,"chr4-0478",-0.37,-0.051,-0.078,-0.082,-0.065,-0.076,-0.437,-0.013,0.154
"chr4-0479","chr4",71250001,71350000,"chr4-0479",-0.687,-0.184,-0.122,-0.257,-0.085,-0.135,-0.363,-0.317,-0.118
"chr4-0480","chr4",71350001,71500000,"chr4-0480",-0.444,-0.107,-0.181,-0.123,-0.055,-0.085,-0.421,-0.193,-0.023
"chr4-0481","chr4",71500001,71550000,"chr4-0481",-0.341,0.226,0.073,0.078,0.038,-0.02,-0.487,0.045,0.107
"chr4-0482","chr4",71550001,71600000,"chr4-0482",0.089,0.06,0.07,0.016,0.005,-0.052,-0.035,0.109,0.009
"chr4-0483","chr4",71600001,71700000,"chr4-0483",0.018,0.262,0.352,0.267,0.163,0.123,-0.092,0.209,0.165
"chr4-0484","chr4",71700001,71750000,"chr4-0484",0.432,0.263,0.316,0.398,0.226,0.271,0.461,0.504,0.379
"chr4-0485","chr4",71750001,71850000,"chr4-0485",-0.102,0.072,-0.034,0.134,0.028,0.086,-0.073,0.062,0.094
"chr4-0486","chr4",71850001,72050000,"chr4-0486",-0.195,-0.02,0.044,-0.055,-0.001,0.047,-0.208,0.006,0.006
"chr4-0487","chr4",72050001,72100000,"chr4-0487",-0.32,-0.038,-0.165,-0.319,-0.123,-0.044,-0.192,-0.328,-0.102
"chr4-0488","chr4",72100001,72250000,"chr4-0488",-0.468,-0.137,-0.241,-0.29,-0.106,-0.14,-0.309,-0.225,-0.184
"chr4-0489","chr4",72250001,72650000,"chr4-0489",-0.635,-0.265,-0.46,-0.383,-0.157,-0.203,-0.487,-0.358,-0.185
"chr4-0490","chr4",72650001,72700000,"chr4-0490",-0.781,-0.174,-0.456,-0.37,-0.192,-0.306,-0.494,-0.475,-0.273
"chr4-0491","chr4",72700001,73000000,"chr4-0491",-0.5,-0.038,-0.14,-0.418,-0.135,-0.12,-0.378,-0.322,-0.213
"chr4-0492","chr4",73000001,73200000,"chr4-0492",-0.566,-0.258,-0.344,-0.329,-0.109,-0.131,-0.523,-0.285,-0.058
"chr4-0493","chr4",73200001,73450000,"chr4-0493",-0.179,-0.058,-0.243,-0.16,-0.059,-0.018,-0.141,-0.08,-0.043
"chr4-0494","chr4",73450001,73900000,"chr4-0494",-0.333,-0.03,-0.21,-0.108,-0.021,-0.045,-0.61,-0.092,-0.078
"chr4-0495","chr4",73900001,73950000,"chr4-0495",0.071,-0.087,0.099,0.074,0.076,0.027,0.031,0.056,0.037
"chr4-0496","chr4",73950001,74100000,"chr4-0496",-0.198,0,0.149,0.101,0.084,0.041,-0.241,0.073,0.147
"chr4-0497","chr4",74100001,74250000,"chr4-0497",-0.353,-0.017,-0.046,-0.073,-0.027,-0.01,-0.282,-0.114,0.039
"chr4-0498","chr4",74250001,74300000,"chr4-0498",-0.416,-0.03,0.029,0.024,0.071,0.052,-0.254,-0.035,0.07
"chr4-0499","chr4",74300001,74450000,"chr4-0499",-0.681,-0.136,-0.206,-0.304,-0.03,-0.15,-0.442,-0.256,-0.04
"chr4-0500","chr4",74450001,74500000,"chr4-0500",-0.425,-0.103,-0.242,-0.195,-0.083,-0.072,-0.285,-0.167,-0.128
"chr4-0501","chr4",74500001,74600000,"chr4-0501",-0.479,-0.226,-0.256,-0.254,-0.073,-0.092,-0.188,-0.16,-0.067
"chr4-0502","chr4",74600001,74700000,"chr4-0502",-0.439,-0.175,-0.635,-0.478,-0.012,-0.078,-0.238,-0.334,-0.093
"chr4-0503","chr4",74700001,74750000,"chr4-0503",-0.012,-0.047,-0.074,-0.088,-0.077,-0.072,0.033,-0.026,-0.036
"chr4-0504","chr4",74750001,74850000,"chr4-0504",-0.093,0.061,0.14,0.022,0.001,-0.088,-0.058,0.107,0.216
"chr4-0505","chr4",74850001,74900000,"chr4-0505",-0.609,-0.122,-0.313,-0.354,-0.138,-0.091,-0.136,-0.264,-0.26
"chr4-0506","chr4",74900001,74950000,"chr4-0506",-0.358,-0.083,-0.151,-0.184,-0.076,-0.065,-0.121,-0.137,0.038
"chr4-0507","chr4",74950001,75000000,"chr4-0507",0.004,-0.004,-0.057,-0.081,-0.037,-0.006,-0.108,-0.247,-0.042
"chr4-0508","chr4",75000001,75050000,"chr4-0508",-0.052,-0.132,-0.064,0.17,-0.004,-0.035,-0.05,0.035,0.039
"chr4-0509","chr4",75050001,75200000,"chr4-0509",-0.563,-0.229,-0.38,-0.363,-0.177,-0.155,-0.525,-0.266,-0.094
"chr4-0510","chr4",75200001,75250000,"chr4-0510",0.136,0.123,0.312,0.211,-0.026,0.038,0.276,0.212,0.115
"chr4-0511","chr4",75250001,75427379,"chr4-0511",-0.665,-0.322,-0.597,-0.441,-0.224,-0.186,-0.53,-0.441,-0.476
"chr4-0512","chr4",75452280,75700000,"chr4-0512",-0.234,-0.082,-0.255,-0.068,-0.042,-0.078,-0.397,-0.227,-0.071
"chr4-0513","chr4",75700001,75850000,"chr4-0513",-0.282,0.009,-0.022,-0.111,0.004,0.021,-0.28,-0.044,0.035
"chr4-0514","chr4",75850001,75900000,"chr4-0514",-0.201,-0.16,-0.309,-0.199,-0.118,-0.055,-0.214,-0.131,-0.158
"chr4-0515","chr4",75900001,76250000,"chr4-0515",-0.344,-0.019,-0.132,-0.183,-0.073,-0.052,-0.309,-0.146,-0.147
"chr4-0516","chr4",76250001,76400000,"chr4-0516",-0.563,0.056,-0.161,-0.252,-0.064,-0.072,-0.262,-0.247,-0.05
"chr4-0517","chr4",76400001,76550000,"chr4-0517",0.003,-0.061,0.055,0.032,0.015,0.09,0.074,0.146,0.047
"chr4-0518","chr4",76550001,76600000,"chr4-0518",0.068,-0.063,0.123,0.111,0.004,0.008,0.089,0.107,0.001
"chr4-0519","chr4",76600001,76650000,"chr4-0519",-0.083,-0.11,0.051,0.03,-0.037,-0.032,-0.121,0.056,-0.104
"chr4-0520","chr4",76650001,76800000,"chr4-0520",-0.273,-0.035,0.106,0.015,0.024,0.017,-0.268,-0.078,-0.037
"chr4-0521","chr4",76800001,76850000,"chr4-0521",-0.349,0.057,-0.203,-0.255,-0.118,-0.194,-0.231,-0.197,-0.424
"chr4-0522","chr4",76850001,76900000,"chr4-0522",0.183,0.058,0.346,0.23,0.025,0.048,0.178,0.192,0.006
"chr4-0523","chr4",76900001,76950000,"chr4-0523",-0.129,-0.047,-0.213,-0.161,-0.073,-0.076,-0.121,-0.095,-0.065
"chr4-0524","chr4",76950001,77050000,"chr4-0524",-0.658,-0.078,-0.226,-0.291,-0.064,-0.005,-0.439,-0.201,0.018
"chr4-0525","chr4",77050001,77100000,"chr4-0525",-0.094,-0.115,-0.028,-0.034,-0.054,-0.09,-0.056,-0.013,-0.036
"chr4-0526","chr4",77100001,77150000,"chr4-0526",-0.097,0.064,-0.227,-0.085,-0.003,-0.07,-0.113,-0.104,0.015
"chr4-0527","chr4",77150001,77200000,"chr4-0527",-0.196,0.042,0,-0.077,-0.007,-0.02,-0.205,-0.074,-0.083
"chr4-0528","chr4",77200001,77300000,"chr4-0528",-0.137,-0.07,-0.039,-0.075,-0.015,-0.084,-0.06,-0.023,-0.034
"chr4-0529","chr4",77300001,77350000,"chr4-0529",-0.001,0.081,0.125,0.138,0.023,0.007,-0.084,0.194,0.124
"chr4-0530","chr4",77350001,77500000,"chr4-0530",-0.459,0.028,-0.161,-0.124,-0.012,-0.038,-0.33,-0.171,0
"chr4-0531","chr4",77500001,77600000,"chr4-0531",-0.393,-0.024,-0.081,-0.001,0.01,0.016,-0.164,-0.05,0.002
"chr4-0532","chr4",77600001,77650000,"chr4-0532",-0.296,0.104,-0.078,-0.009,0.08,0.076,-0.033,-0.038,0.045
"chr4-0533","chr4",77650001,77700000,"chr4-0533",-0.101,0.04,0.016,0.084,0.033,0.033,0.057,0.053,0.115
"chr4-0534","chr4",77700001,77800000,"chr4-0534",-0.169,0.025,-0.041,0.014,0.039,-0.049,-0.052,-0.05,0.03
"chr4-0535","chr4",77800001,77850000,"chr4-0535",0.003,0.067,-0.088,0.113,0.088,0.012,-0.046,-0.052,0.071
"chr4-0536","chr4",77850001,77900000,"chr4-0536",0.093,0.011,0.146,0.157,0.079,0.039,0.074,0.093,0.099
"chr4-0537","chr4",77900001,77950000,"chr4-0537",-0.449,-0.067,-0.17,-0.244,-0.02,-0.069,-0.281,-0.222,-0.033
"chr4-0538","chr4",77950001,78050000,"chr4-0538",0.076,0.124,0.4,0.216,0.056,0.017,-0.006,0.173,0.161
"chr4-0539","chr4",78050001,78100000,"chr4-0539",0.224,0.053,-0.055,0.004,0.052,0,0.137,0.113,-0.001
"chr4-0540","chr4",78100001,78250000,"chr4-0540",-0.518,-0.058,-0.414,-0.425,-0.126,-0.182,-0.216,-0.426,-0.172
"chr4-0541","chr4",78250001,78500000,"chr4-0541",-0.571,-0.154,-0.5,-0.373,-0.119,-0.113,-0.446,-0.398,-0.169
"chr4-0542","chr4",78500001,78650000,"chr4-0542",-0.667,-0.031,-0.399,-0.387,-0.066,-0.035,-0.494,-0.211,-0.056
"chr4-0543","chr4",78650001,78750000,"chr4-0543",-0.304,0.077,-0.106,0.035,0.046,0.078,-0.25,-0.08,0.028
"chr4-0544","chr4",78750001,78800000,"chr4-0544",-0.171,0.02,-0.081,-0.059,-0.066,-0.167,-0.438,-0.237,-0.063
"chr4-0545","chr4",78800001,78950000,"chr4-0545",-0.462,-0.202,-0.31,-0.182,-0.028,-0.096,-0.495,-0.126,-0.05
"chr4-0546","chr4",78950001,79000000,"chr4-0546",0.159,-0.097,-0.117,-0.041,-0.062,-0.04,0.007,-0.023,-0.136
"chr4-0547","chr4",79000001,79150000,"chr4-0547",-0.461,-0.077,-0.236,-0.181,-0.113,-0.138,-0.348,-0.176,-0.112
"chr4-0548","chr4",79150001,79250000,"chr4-0548",-0.566,-0.03,-0.323,-0.172,-0.066,-0.092,-0.299,-0.243,-0.202
"chr4-0549","chr4",79250001,79450000,"chr4-0549",-0.565,-0.182,-0.279,-0.184,-0.064,-0.126,-0.369,-0.198,-0.148
"chr4-0550","chr4",79450001,79500000,"chr4-0550",-0.357,-0.076,-0.285,-0.214,-0.089,-0.093,-0.429,-0.186,-0.123
"chr4-0551","chr4",79500001,79600000,"chr4-0551",-0.497,-0.046,-0.195,-0.224,-0.101,-0.062,-0.524,-0.241,-0.13
"chr4-0552","chr4",79600001,79700000,"chr4-0552",-0.273,-0.015,-0.09,-0.123,-0.021,0.041,-0.294,-0.129,0.027
"chr4-0553","chr4",79700001,79850000,"chr4-0553",-0.513,-0.123,-0.175,-0.125,0.007,-0.052,-0.395,-0.163,-0.045
"chr4-0554","chr4",79850001,79900000,"chr4-0554",0.07,-0.007,0.425,0.087,0.096,-0.01,0.022,0.172,0.131
"chr4-0555","chr4",79900001,80200000,"chr4-0555",-0.281,-0.092,-0.045,-0.151,-0.063,-0.01,-0.322,-0.1,-0.077
"chr4-0556","chr4",80200001,80250000,"chr4-0556",-0.145,-0.026,0.199,-0.096,-0.018,-0.103,-0.395,-0.053,0.084
"chr4-0557","chr4",80250001,80550000,"chr4-0557",-0.007,0.057,0.366,0.148,0.01,0.043,-0.316,0.032,0.064
"chr4-0558","chr4",80550001,80750000,"chr4-0558",-0.375,-0.143,-0.312,-0.306,-0.106,-0.19,-0.776,-0.325,-0.155
"chr4-0559","chr4",80750001,80950000,"chr4-0559",-0.288,-0.164,-0.072,-0.052,-0.024,-0.011,-0.613,-0.01,0.019
"chr4-0560","chr4",80950001,81000000,"chr4-0560",0.358,-0.077,0.114,0.156,0.03,0.101,0.03,0.206,0.009
"chr4-0561","chr4",81000001,81100000,"chr4-0561",-0.58,-0.058,-0.39,-0.347,-0.054,-0.043,-1.006,-0.241,-0.133
"chr4-0562","chr4",81100001,81150000,"chr4-0562",0.116,0.017,0.242,0.107,-0.011,-0.038,-0.122,0.103,0.026
"chr4-0563","chr4",81150001,81200000,"chr4-0563",0.039,-0.044,0.033,-0.072,-0.077,-0.061,-0.29,0.016,-0.008
"chr4-0564","chr4",81200001,81350000,"chr4-0564",0.1,-0.087,-0.121,-0.021,-0.034,-0.086,-0.341,-0.063,0.016
"chr4-0565","chr4",81350001,81950000,"chr4-0565",-0.568,-0.236,-0.351,-0.241,-0.179,-0.069,-0.888,-0.198,-0.105
"chr4-0566","chr4",81950001,82000000,"chr4-0566",0.059,-0.004,-0.087,-0.082,-0.056,0.016,-0.569,-0.005,-0.009
"chr4-0567","chr4",82000001,82150000,"chr4-0567",-0.229,-0.127,-0.275,-0.125,-0.16,-0.057,-0.361,-0.206,-0.115
"chr4-0568","chr4",82150001,82350000,"chr4-0568",-0.591,-0.161,-0.326,-0.259,-0.088,-0.118,-0.367,-0.315,-0.096
"chr4-0569","chr4",82350001,82400000,"chr4-0569",0.099,-0.003,0.027,0.04,0.07,0.054,-0.046,0.061,0.076
"chr4-0570","chr4",82400001,82800000,"chr4-0570",-0.451,-0.055,-0.229,-0.186,-0.005,-0.035,-0.257,-0.252,-0.073
"chr4-0571","chr4",82800001,83000000,"chr4-0571",-0.306,-0.018,-0.325,-0.241,-0.062,-0.031,-0.333,-0.275,-0.172
"chr4-0572","chr4",83000001,83250000,"chr4-0572",-0.359,0.008,-0.206,-0.15,0.024,0.021,-0.248,-0.099,0.014
"chr4-0573","chr4",83250001,83300000,"chr4-0573",0.183,0.068,0.289,0.325,0.042,0.044,0.027,0.236,0.164
"chr4-0574","chr4",83300001,83400000,"chr4-0574",0.227,0.093,0.042,0.183,0.112,0.115,0.067,0.148,0.135
"chr4-0575","chr4",83400001,83500000,"chr4-0575",-0.021,0.12,0.327,0.028,0.006,0.041,-0.22,0.164,0.144
"chr4-0576","chr4",83500001,83650000,"chr4-0576",-0.403,-0.049,0.009,-0.196,-0.123,-0.107,-0.294,-0.164,-0.083
"chr4-0577","chr4",83650001,83700000,"chr4-0577",-0.343,-0.108,-0.289,-0.2,-0.033,-0.089,-0.316,-0.241,-0.122
"chr4-0578","chr4",83700001,83750000,"chr4-0578",0.141,0.047,0.091,0.045,-0.019,0.017,0.092,0.077,0.011
"chr4-0579","chr4",83750001,83800000,"chr4-0579",0.037,0.152,0.484,0.229,0.13,0.094,-0.17,0.337,0.185
"chr4-0580","chr4",83800001,83850000,"chr4-0580",0.176,0.043,0.163,0.169,0.077,0.064,0.044,0.166,0.13
"chr4-0581","chr4",83850001,83950000,"chr4-0581",0.077,0.138,0.025,0.145,0.171,0.162,0.068,0.139,0.178
"chr4-0582","chr4",83950001,84000000,"chr4-0582",0.091,0.006,0.086,0.031,-0.049,-0.133,-0.183,-0.043,-0.042
"chr4-0583","chr4",84000001,84050000,"chr4-0583",-0.114,-0.007,-0.035,0,0.043,0.002,-0.058,0.017,0.091
"chr4-0584","chr4",84050001,84150000,"chr4-0584",-0.458,-0.074,-0.215,-0.299,-0.086,-0.18,-0.48,-0.353,-0.155
"chr4-0585","chr4",84150001,84200000,"chr4-0585",-0.101,-0.037,-0.105,-0.038,0.043,0.035,-0.138,-0.13,-0.051
"chr4-0586","chr4",84200001,84250000,"chr4-0586",-0.074,0.08,-0.054,-0.041,0.114,0.078,-0.198,0.023,0.105
"chr4-0587","chr4",84250001,84300000,"chr4-0587",-0.126,-0.047,-0.085,-0.111,-0.047,0.087,-0.02,0.107,-0.014
"chr4-0588","chr4",84300001,84400000,"chr4-0588",-0.109,-0.034,-0.111,-0.025,0.031,-0.132,-0.087,-0.122,-0.064
"chr4-0589","chr4",84400001,84450000,"chr4-0589",-0.142,0.098,0.206,0.179,0.085,0.024,-0.151,0.109,-0.023
"chr4-0590","chr4",84450001,84500000,"chr4-0590",0.078,-0.065,-0.287,-0.145,-0.008,0.095,-0.026,-0.062,-0.006
"chr4-0591","chr4",84500001,84600000,"chr4-0591",-0.323,-0.038,-0.441,-0.077,-0.093,0.077,-0.474,-0.229,-0.05
"chr4-0592","chr4",84600001,84850000,"chr4-0592",-0.589,-0.151,-0.311,-0.245,-0.023,-0.073,-0.45,-0.294,-0.143
"chr4-0593","chr4",84850001,85200000,"chr4-0593",-0.496,-0.055,-0.053,-0.189,-0.061,-0.046,-0.269,-0.202,0.048
"chr4-0594","chr4",85200001,85400000,"chr4-0594",-0.351,-0.065,-0.114,-0.365,-0.075,-0.088,-0.419,-0.301,-0.022
"chr4-0595","chr4",85400001,85450000,"chr4-0595",0.271,0.013,0.291,0.16,0,0.064,0.033,0.13,0.084
"chr4-0596","chr4",85450001,85550000,"chr4-0596",-0.151,-0.114,-0.15,-0.143,-0.047,-0.083,-0.221,0.022,-0.021
"chr4-0597","chr4",85550001,85650000,"chr4-0597",-0.393,-0.114,-0.235,-0.155,-0.018,-0.08,-0.299,-0.313,-0.11
"chr4-0598","chr4",85650001,85850000,"chr4-0598",-0.314,-0.043,-0.032,-0.051,0.039,0.04,-0.255,-0.155,0.011
"chr4-0599","chr4",85850001,86050000,"chr4-0599",0.238,0.074,0.09,0.096,-0.02,0.121,0.097,0.179,0.162
"chr4-0600","chr4",86050001,86350000,"chr4-0600",-0.478,-0.249,-0.292,-0.181,-0.139,-0.014,-0.416,-0.17,-0.065
"chr4-0601","chr4",86350001,86400000,"chr4-0601",0.101,-0.03,-0.292,-0.135,-0.125,-0.021,0.05,-0.07,-0.116
